ctrl_iteration,exec_time,malicious_wait_time
81,18699.30,10218.48
82,18699.30,10211.12
83,18699.30,10213.85
84,18699.30,10216.36
85,19699.30,10218.39
86,18699.30,10209.86
87,18699.30,10217.33
88,19699.25,10215.88
89,18699.25,10215.38
90,17699.30,10201.25
91,14699.30,10175.81
92,14699.30,10171.45
93,14699.30,10174.36
94,14699.25,10168.51
95,14699.25,10169.07
96,14799.30,10164.58
97,19699.30,10174.68
98,18699.30,10221.02
99,19699.30,10218.91
100,18699.30,10225.69
101,18699.30,10208.09
102,18999.30,10181.66
103,19299.30,10206.75
104,18699.30,10223.58
105,18699.30,10216.25
106,18699.25,10217.78
107,14699.30,10176.00
108,14699.25,10172.41
109,14799.30,10165.61
110,14699.25,10164.21
111,14699.30,10167.01
112,14799.30,10162.25
113,14699.30,10169.20
114,18699.30,10216.75
115,18699.30,10213.09
116,18699.30,10212.80
117,18699.30,10216.10
118,19699.30,10221.47
119,18699.30,10206.80
120,18699.30,10210.18
121,18699.30,10203.25
122,18699.30,10214.71
123,16699.30,10177.38
124,14699.30,10189.73
125,14699.30,10174.94
126,14799.25,10235.60
127,14899.30,10188.14
128,15599.30,10226.07
129,14699.30,10235.12
130,19699.30,10224.91
131,18699.30,10206.47
132,18699.25,10213.44
133,19699.25,10213.07
134,18699.30,10214.72
135,18699.30,10211.19
136,18699.25,10216.77
137,18699.30,10216.07
138,18699.30,10205.37
139,18699.30,10215.07
140,14799.25,10168.10
141,14699.30,10169.78
142,14699.25,10165.77
143,14699.30,10168.77
144,14799.30,10234.48
145,14699.30,10234.28
146,14799.30,10230.56
147,18699.25,10219.27
148,18699.25,10203.38
149,18699.30,10210.44
150,18699.25,10213.41
151,19699.30,10209.49
152,18699.30,10202.34
153,18699.25,10213.83
154,18699.30,10206.16
155,18799.30,10226.92
156,16599.30,10180.11
157,14699.25,10171.21
158,14799.30,10167.14
159,14799.30,10233.52
160,14699.25,10169.78
161,14699.30,10170.12
162,14699.30,10167.64
163,19599.30,10224.04
164,18699.30,10201.55
165,18699.30,10214.19
166,19699.25,10210.62
167,18699.30,10218.90
168,18699.25,10203.56
169,18699.25,10207.63
170,18699.25,10216.13
171,18699.30,10210.54
172,18699.30,10213.45
173,14699.30,10166.37
174,14699.25,10171.60
175,14699.25,10165.81
176,14799.30,10166.12
177,14699.30,10167.67
178,14799.25,10229.59
179,14699.30,10234.31
180,18699.30,10212.65
181,18699.30,10199.69
182,18699.25,10205.73
183,18699.30,10216.46
184,19799.30,10182.80
185,20599.30,10214.46
186,18599.25,10213.63
187,18699.25,10211.58
188,19699.30,10219.39
189,15699.25,10180.15
190,14799.30,10237.59
191,14799.30,10234.06
192,14699.30,10237.09
193,14799.30,10232.66
194,14699.30,10236.39
195,14799.30,10230.03
196,19699.30,10220.13
197,18699.25,10202.05
198,18699.30,10210.40
199,19699.30,10213.54
200,18699.30,10214.38
201,18699.30,10209.41
202,18699.30,10202.97
203,18699.30,10210.10
204,18699.25,10205.21
205,18699.30,10216.09
206,14699.30,10233.14
207,14699.30,10231.91
208,14799.30,10227.62
209,14799.30,10231.26
210,14699.30,10237.50
211,14699.25,10167.48
212,14799.30,10168.77
213,18699.30,10219.48
214,18699.30,10205.61
215,18699.30,10204.56
216,18699.30,10213.19
217,19699.30,10212.71
218,18699.30,10201.67
219,18699.30,10213.82
220,18699.30,10204.00
221,18699.30,10205.55
222,16799.30,10163.42
223,14699.25,10176.92
224,14699.30,10163.86
225,14699.30,10163.78
226,14799.30,10227.53
227,14799.25,10230.32
228,14799.30,10160.35
229,19699.30,10218.02
230,18699.30,10213.53
231,19699.25,10214.01
232,18699.30,10207.08
233,18699.30,10215.35
234,18699.30,10214.26
235,18699.30,10216.07
236,18699.30,10215.78
237,18699.30,10201.28
238,18699.30,10212.63
239,14799.30,10236.13
240,14799.30,10232.36
241,14799.30,10232.79
242,14799.30,10230.62
243,14799.25,10231.83
244,14799.30,10231.51
245,14799.30,10229.56
246,18699.30,10207.60
247,18699.30,10202.00
248,18699.30,10212.72
249,18699.25,10211.62
250,19699.30,10212.38
251,18699.30,10206.45
252,18699.30,10208.17
253,18699.30,10196.98
254,18699.25,10206.10
255,16699.30,10170.09
256,14699.30,10177.52
257,14799.30,10231.36
258,14799.25,10234.87
259,14699.30,10230.97
260,14799.30,10228.73
261,14799.30,10158.78
262,19699.30,10212.26
263,18699.30,10207.71
264,18699.25,10196.97
265,18699.30,10201.00
266,18699.30,10209.28
267,19699.30,10209.46
268,18699.30,10209.48
269,18699.30,10200.49
270,18699.25,10206.20
271,18699.25,10211.87
272,14799.25,10231.64
273,14699.30,10235.47
274,14799.30,10165.03
275,14699.30,10165.47
276,14699.30,10168.67
277,14799.25,10165.74
278,14799.30,10234.77
279,18699.30,10205.74
280,19099.30,10202.74
281,19299.30,10213.61
282,18699.25,10211.40
283,19699.30,10213.77
284,18699.30,10201.28
285,18699.30,10209.35
286,19699.30,10209.16
287,18699.30,10209.82
288,17699.25,10196.50
289,14799.30,10232.19
290,14799.25,10234.11
291,14799.30,10231.37
292,14799.30,10224.84
293,14799.30,10230.13
294,14799.30,10228.51
295,19699.30,10211.29
296,18699.30,10206.86
297,18699.30,10195.47
298,18699.30,10199.90
299,18699.30,10208.73
300,19699.30,10210.35
301,18699.30,10213.34
302,18699.25,10203.15
303,18699.25,10207.49
304,18699.30,10209.36
305,14799.30,10228.48
306,14799.30,10163.38
307,14799.30,10236.10
308,14799.25,10218.25
309,14699.25,10181.15
310,14699.25,10233.96
311,14699.30,10238.02
312,18699.25,10212.60
313,18699.30,10206.24
314,18699.30,10197.57
315,19699.30,10222.62
316,18699.30,10200.01
317,18699.25,10212.58
318,19699.30,10213.98
319,18699.25,10214.26
320,18699.25,10201.45
321,18699.30,10207.40
322,14699.30,10234.75
323,14799.25,10230.20
324,14799.30,10228.83
325,14799.30,10233.24
326,14799.30,10232.38
327,14799.30,10231.39
328,14799.30,10231.96
329,18699.30,10211.75
330,18699.30,10196.09
331,18699.30,10200.04
332,18699.30,10206.40
333,19699.30,10211.08
334,18699.25,10204.52
335,18699.25,10213.60
336,18699.30,10204.00
337,18699.30,10209.24
338,16699.30,10177.43
339,14699.30,10180.15
340,14799.30,10224.27
341,14799.30,10224.55
342,14799.30,10229.45
343,14699.25,10235.85
344,14799.25,10233.66
345,19699.25,10214.91
346,18699.30,10210.38
347,19699.30,10212.15
348,18699.30,10200.05
349,18699.30,10204.85
350,19699.25,10215.38
351,18699.30,10205.71
352,18699.30,10209.32
353,18699.30,10197.50
354,18699.30,10203.59
355,14799.30,10227.19
356,14799.25,10226.31
357,14799.30,10226.79
358,14799.30,10227.73
359,14799.30,10225.99
360,14799.30,10228.31
361,14799.25,10214.40
362,18699.25,10219.21
363,18699.30,10194.77
364,19099.30,10196.51
365,19299.30,10218.85
366,18699.30,10215.00
367,18699.30,10202.40
368,18699.30,10211.21
369,18699.30,10209.53
370,18699.25,10199.28
371,14799.30,10231.71
372,14799.30,10231.67
373,14799.30,10228.32
374,14799.25,10232.00
375,14799.30,10232.56
376,14699.30,10236.14
377,14799.30,10230.69
378,18699.30,10206.71
379,19699.30,10207.10
380,18699.30,10207.12
381,18699.30,10205.79
382,18699.30,10207.03
383,18699.25,10209.87
384,19699.30,10208.44
385,18699.30,10216.79
386,18699.30,10209.32
387,18699.30,10208.79
388,14799.30,10236.83
389,14799.30,10235.46
390,14699.25,10234.47
391,14799.25,10237.31
392,14699.25,10165.65
393,14699.30,10168.79
394,14799.30,10236.76
395,18699.25,10216.57
396,18699.25,10207.29
397,19099.30,10207.53
398,19199.30,10174.95
399,18699.30,10211.88
400,19699.25,10218.15
401,18699.30,10218.76
402,18699.30,10205.37
403,18699.25,10213.88
404,16699.25,10178.06
405,14699.30,10184.78
406,14699.30,10233.89
407,14799.30,10234.75
408,14799.30,10233.57
409,14699.30,10230.91
410,14799.25,10225.96
411,19699.30,10217.06
412,18699.30,10212.92
413,19899.30,10178.23
414,19499.30,10210.39
415,18699.30,10206.06
416,19699.30,10222.94
417,18699.30,10202.91
418,18699.30,10216.46
419,19699.30,10217.30
420,18699.30,10212.57
421,14799.25,10231.95
422,14699.30,10171.25
423,14699.25,10169.89
424,14799.25,10237.42
425,14799.30,10232.59
426,14799.30,10230.40
427,14799.30,10233.13
428,18699.30,10210.33
429,19099.25,10197.41
430,19299.25,10177.79
431,18699.30,10211.10
432,19699.30,10209.49
433,18699.30,10202.75
434,18699.30,10208.32
435,19699.30,10212.51
436,18699.30,10200.56
437,17699.30,10204.30
438,14699.25,10171.53
439,14799.25,10236.96
440,14799.30,10230.41
441,14799.30,10233.62
442,14799.30,10229.12
443,14799.30,10229.15
444,19699.30,10211.85
445,18699.30,10208.79
446,19699.25,10208.07
447,18699.25,10205.00
448,18699.25,10204.23
449,19699.30,10208.71
450,18699.30,10204.64
451,18699.25,10212.08
452,18699.30,10201.42
453,18699.30,10202.76
454,14799.30,10230.47
455,14799.30,10234.35
456,14799.25,10231.71
457,14799.30,10228.96
458,14699.25,10231.70
459,14799.30,10229.99
460,14799.30,10212.78
461,18699.30,10222.34
462,18699.25,10200.81
463,19099.25,10199.66
464,19199.30,10224.75
465,18699.30,10212.93
466,19699.30,10209.37
467,18699.30,10206.01
468,18699.25,10196.09
469,18699.30,10203.19
470,16699.25,10172.06
471,14699.25,10176.02
472,14799.30,10223.33
473,14799.30,10227.53
474,14799.30,10225.50
475,14799.30,10226.41
476,14799.30,10230.06
477,19699.30,10214.86
478,18699.30,10208.35
479,19699.30,10204.50
480,18699.25,10191.47
481,18699.30,10210.53
482,19699.30,10213.48
483,18699.25,10197.65
484,18699.30,10209.99
485,18699.30,10196.83
486,18699.30,10204.45
487,14799.30,10230.40
488,14799.25,10226.34
489,14799.30,10222.76
490,14799.30,10222.56
491,14799.30,10219.59
492,14799.30,10224.83
493,14799.30,10220.68
494,18699.30,10200.15
495,18699.30,10196.78
496,19099.25,10200.18
497,19299.30,10211.22
498,18699.25,10210.80
499,19699.30,10215.08
500,18699.30,10210.29
501,18699.25,10198.79
502,18699.30,10202.50
503,16799.25,10166.38
504,14699.30,10177.45
505,14799.30,10228.25
506,14799.30,10228.01
507,14799.30,10231.62
508,14799.30,10229.73
509,14799.30,10229.56
510,19699.30,10215.78
511,18699.30,10209.58
512,19699.30,10213.04
513,18699.30,10208.54
514,18699.30,10209.73
515,19699.30,10212.22
516,18699.30,10213.95
517,18699.25,10203.77
518,18699.30,10209.55
519,18699.25,10210.44
520,14799.30,10225.39
521,14799.30,10234.55
522,14799.25,10233.40
523,14699.25,10232.81
524,14799.25,10226.11
525,14799.30,10225.84
526,14699.30,10164.19
527,18699.30,10207.42
528,18699.30,10204.49
529,18699.30,10209.59
530,19699.30,10212.74
531,18699.30,10214.76
532,18699.25,10207.63
533,18699.30,10211.90
534,18699.25,10212.83
535,18699.30,10199.90
536,18699.30,10204.46
537,14799.30,10227.99
538,14799.25,10221.49
539,14699.30,10235.40
540,14799.30,10231.05
541,14799.25,10235.34
542,14699.30,10164.51
543,14799.30,10164.43
544,18699.30,10217.22
545,19699.30,10218.24
546,18699.25,10204.57
547,18699.30,10201.65
548,19699.30,10170.84
549,18699.25,10206.45
550,18699.30,10213.29
551,18699.30,10204.15
552,18699.30,10207.01
553,16699.25,10170.46
554,14699.30,10180.54
555,14699.25,10167.18
556,14799.30,10169.04
557,14699.30,10232.92
558,14799.30,10236.88
559,14699.30,10231.30
560,19699.30,10214.46
561,18699.30,10217.94
562,19699.25,10219.47
563,18699.30,10213.07
564,18699.30,10220.88
565,19699.30,10219.12
566,18699.30,10224.88
567,18699.25,10213.34
568,18699.30,10210.33
569,18699.30,10218.67
570,14799.30,10234.68
571,14699.30,10170.19
572,14699.30,10171.32
573,14699.30,10168.82
574,14699.25,10172.58
575,14699.25,10174.41
576,14699.25,10171.75
577,18699.30,10210.25
578,19699.30,10221.05
579,18699.25,10220.05
580,19699.30,10220.53
581,18699.30,10210.75
582,18699.25,10215.40
583,19699.30,10217.13
584,18699.30,10213.63
585,18699.25,10203.74
586,18699.30,10212.29
587,14799.25,10232.55
588,14799.30,10232.73
589,14799.30,10228.00
590,14799.30,10232.32
591,14799.30,10229.11
592,14799.30,10230.40
593,14799.30,10231.73
594,18699.30,10208.72
595,19699.30,10217.11
596,18699.30,10202.85
597,18699.30,10208.67
598,19699.30,10211.02
599,18699.30,10201.10
600,18699.30,10212.95
601,18699.25,10204.50
602,18699.30,10212.23
603,16699.30,10176.03
604,14699.30,10186.11
605,14799.30,10239.71
606,14699.30,10170.49
607,14799.30,10237.16
608,14699.30,10232.34
609,14799.30,10233.11
610,19699.25,10221.81
611,18699.30,10218.30
612,19699.30,10224.79
613,18699.30,10220.62
614,18699.25,10204.98
615,18699.30,10214.16
616,18699.25,10221.12
617,18699.25,10207.17
618,18699.30,10220.78
619,18699.30,10214.13
620,14799.25,10231.91
621,14799.25,10235.42
622,14799.30,10229.23
623,14699.25,10236.07
624,14799.30,10223.55
625,14799.25,10231.78
626,14799.30,10229.23
627,18699.30,10208.03
628,18699.30,10203.37
629,18699.25,10211.04
630,19699.25,10209.82
631,18699.25,10212.17
632,18699.30,10210.63
633,19699.25,10213.80
634,18699.30,10213.52
635,18699.30,10208.08
636,18699.30,10212.30
637,14699.30,10238.24
638,14799.25,10230.88
639,14799.30,10234.26
640,14699.25,10236.11
641,14699.30,10169.16
642,14799.30,10165.20
643,14699.25,10176.92
644,18699.30,10222.07
645,18699.30,10210.59
646,18699.30,10207.78
647,18699.30,10218.79
648,19699.30,10222.83
649,18699.30,10213.02
650,18699.30,10214.60
651,19699.30,10217.81
652,18699.30,10219.46
653,17699.30,10195.97
654,14799.30,10227.73
655,14799.30,10229.87
656,14799.30,10232.74
657,14699.30,10167.58
658,14799.30,10165.71
659,14699.30,10233.61
660,19699.30,10219.43
661,18699.30,10218.33
662,19699.30,10215.55
663,18699.30,10210.14
664,18699.30,10205.15
665,18699.30,10208.43
666,18699.25,10219.81
667,18699.25,10204.31
668,18699.30,10208.66
669,18699.30,10214.35
670,14799.25,10228.25
671,14799.30,10234.77
672,14799.30,10237.66
673,14799.30,10236.28
674,14799.30,10237.15
675,14799.30,10232.72
676,14799.30,10231.69
677,18699.30,10211.07
678,19699.30,10218.24
679,18699.30,10210.38
680,19699.25,10210.96
681,18699.30,10208.30
682,18699.30,10218.57
683,18699.30,10201.27
684,18699.30,10209.05
685,18699.30,10208.40
686,18699.30,10204.62
687,14699.30,10173.93
688,14799.30,10240.02
689,14799.30,10236.42
690,14799.25,10235.06
691,14799.30,10231.99
692,14699.30,10233.70
693,18699.30,10209.31
694,18799.30,10182.69
695,19499.25,10195.43
696,18699.30,10214.44
697,19699.25,10217.48
698,18699.30,10208.91
699,18699.30,10222.46
700,18699.30,10201.56
701,18699.30,10206.91
702,18699.30,10210.63
703,14799.25,10233.93
704,14699.30,10168.49
705,14799.25,10235.42
706,14699.30,10237.26
707,14699.30,10166.15
708,14799.25,10169.24
709,14799.30,10171.09
710,18699.25,10215.78
711,20699.25,10181.07
712,18699.30,10196.14
713,18699.30,10204.06
714,19699.30,10208.48
715,18699.25,10211.60
716,18699.25,10207.40
717,18699.30,10201.17
718,18699.30,10209.34
719,18699.30,10198.59
720,14799.25,10231.18
721,14799.30,10228.93
722,14799.25,10228.04
723,14799.30,10229.00
724,14799.30,10227.03
725,14799.30,10225.57
726,18699.30,10198.81
727,18899.25,10215.33
728,19499.30,10194.26
729,18699.30,10201.07
730,19699.25,10211.03
731,18699.30,10201.83
732,18699.30,10204.00
733,19699.25,10199.56
734,18699.30,10208.40
735,18699.30,10201.05
736,14799.25,10227.48
737,14799.30,10232.28
738,14799.30,10233.74
739,14799.30,10228.05
740,14799.25,10229.39
741,14799.25,10235.99
742,14799.30,10230.82
743,18799.25,10194.36
744,19499.30,10180.09
745,18699.30,10213.22
746,19699.30,10211.95
747,18699.30,10209.80
748,18699.30,10204.85
749,18699.30,10203.62
750,18699.30,10206.02
751,18699.30,10199.22
752,18699.30,10205.66
753,14799.25,10230.38
754,14799.30,10232.51
755,14799.30,10229.69
756,14699.25,10221.50
757,14799.30,10213.94
758,14699.30,10181.41
759,14799.30,10232.32
760,18699.25,10209.41
761,19699.30,10214.11
762,18699.30,10209.47
763,18699.30,10211.29
764,19699.30,10214.44
765,18699.30,10202.36
766,18699.30,10210.54
767,18699.25,10201.43
768,18699.25,10203.27
769,16799.30,10173.49
770,14699.30,10179.90
771,14799.25,10233.51
772,14799.30,10227.70
773,14799.30,10237.76
774,14799.30,10232.43
775,14799.30,10231.43
776,19699.30,10209.29
777,18699.25,10201.00
778,18699.30,10204.11
779,18699.30,10205.78
780,19699.25,10208.85
781,18699.25,10207.49
782,18699.30,10208.66
783,18699.30,10196.22
784,18699.30,10205.87
785,18699.30,10202.10
786,14799.30,10218.53
787,14799.25,10228.61
788,14799.30,10228.11
789,14799.30,10226.67
790,14799.30,10225.77
791,14799.30,10223.51
792,14799.30,10230.01
793,18699.30,10207.06
794,19699.30,10210.33
795,18699.30,10203.47
796,19699.30,10209.97
797,18699.30,10200.52
798,18699.25,10209.09
799,18699.30,10200.17
800,18699.30,10208.92
801,18699.25,10205.30
802,18699.30,10198.86
803,14799.30,10229.60
804,14799.30,10225.83
805,14799.30,10233.20
806,14799.30,10232.11
807,14799.30,10231.34
808,14699.30,10235.51
809,18699.30,10206.42
810,18699.30,10202.66
811,18699.30,10208.50
812,18699.30,10212.88
813,19699.30,10218.45
814,18699.30,10210.53
815,18699.25,10202.77
816,18699.30,10205.89
817,18699.30,10213.61
818,18699.30,10202.58
819,14699.30,10169.06
820,14799.30,10228.43
821,14799.30,10226.12
822,14799.30,10221.92
823,14799.25,10223.81
824,14699.30,10232.81
825,14799.25,10228.21
826,18799.30,10181.64
827,18499.25,10224.99
828,18699.25,10200.25
829,18699.30,10203.50
830,18699.30,10208.31
831,19699.30,10212.77
832,18699.30,10203.71
833,18699.30,10210.82
834,19699.25,10209.53
835,18699.30,10206.87
836,14799.30,10222.51
837,14799.30,10227.62
838,14799.25,10235.23
839,14799.30,10234.66
840,14699.30,10234.85
841,14799.30,10232.69
842,14699.30,10239.49
843,18699.30,10210.96
844,19699.30,10219.30
845,18699.25,10211.17
846,18699.25,10204.32
847,18699.30,10207.14
848,18699.30,10208.95
849,18699.25,10199.02
850,18699.30,10192.12
851,18699.30,10222.78
852,18699.30,10201.37
853,14699.30,10232.61
854,14799.25,10231.69
855,14799.30,10230.88
856,14799.25,10229.67
857,14799.25,10232.66
858,14799.25,10231.45
859,18699.30,10202.09
860,18699.30,10202.07
861,18699.30,10200.06
862,18699.30,10206.51
863,19699.30,10212.11
864,18699.25,10200.88
865,18699.30,10211.62
866,18699.25,10199.06
867,18699.30,10207.78
868,18699.30,10211.17
869,14799.30,10229.25
870,14799.30,10230.90
871,14699.30,10228.24
872,14799.25,10229.57
873,14799.30,10231.75
874,14699.25,10235.48
875,14799.30,10231.36
876,18699.30,10217.16
877,19699.30,10219.20
878,18699.30,10208.70
879,19699.30,10212.29
880,18699.25,10201.62
881,18699.30,10213.13
882,18699.30,10192.31
883,18699.25,10200.15
884,18699.25,10205.80
885,18699.30,10201.60
886,14799.25,10231.61
887,14799.30,10229.72
888,14799.30,10227.79
889,14799.30,10229.28
890,14799.30,10230.00
891,14799.30,10225.27
892,18699.30,10204.03
893,18699.30,10205.73
894,19699.25,10206.45
895,18699.30,10203.92
896,18699.25,10197.25
897,18699.25,10203.43
898,18699.25,10206.26
899,18699.30,10194.76
900,18699.30,10205.24
901,18699.30,10208.88
902,14799.30,10225.37
903,14799.30,10171.28
904,14799.30,10233.53
905,14799.30,10233.62
906,14799.30,10232.73
907,14799.25,10227.79
908,14799.30,10231.75
909,18699.30,10209.50
910,18699.30,10206.37
911,18699.30,10214.78
912,19699.30,10212.54
913,18699.30,10201.70
914,18699.30,10209.20
915,19699.25,10205.35
916,18699.30,10209.56
917,18699.25,10202.93
918,18699.30,10202.70
919,14799.25,10233.53
920,14799.25,10234.89
921,14799.25,10229.25
922,14799.30,10234.52
923,14799.30,10226.38
924,14799.30,10222.63
925,14799.30,10221.19
926,18699.30,10200.70
927,18899.30,10207.73
928,20499.30,10199.98
929,18699.25,10203.08
930,18699.25,10197.48
931,19699.30,10211.95
932,18699.30,10206.62
933,18699.30,10192.62
934,18699.30,10206.93
935,16799.30,10226.33
936,14699.30,10172.83
937,14799.30,10222.04
938,14799.30,10223.19
939,14799.30,10221.70
940,14799.30,10227.77
941,14799.30,10227.60
942,19699.30,10208.43
943,18699.30,10207.12
944,19699.30,10203.39
945,18699.25,10203.39
946,18699.30,10195.49
947,18699.30,10200.70
948,18699.30,10204.07
949,19699.30,10206.98
950,18699.30,10207.55
951,18699.30,10201.77
952,14799.30,10223.95
953,14799.30,10228.16
954,14799.30,10224.78
955,14799.30,10211.35
956,14699.25,10179.07
957,14799.30,10234.80
958,14799.30,10235.11
959,18799.25,10182.20
960,19499.25,10189.95
961,18699.25,10203.31
962,19699.30,10227.64
963,18699.30,10222.98
964,18699.25,10206.96
965,18699.30,10212.15
966,18699.30,10216.19
967,18699.25,10206.86
968,18699.30,10213.73
969,14799.30,10239.45
970,14799.25,10234.89
971,14799.30,10235.87
972,14799.30,10236.02
973,14799.25,10234.91
974,14799.25,10232.17
975,14799.30,10234.84
976,18699.25,10218.51
977,19699.30,10213.01
978,18699.30,10203.74
979,18699.30,10211.97
980,19699.30,10217.44
981,18699.30,10209.15
982,18699.30,10220.71
983,18699.30,10206.07
984,20799.30,10222.46
985,15599.25,10184.67
986,14799.30,10238.12
987,14699.30,10240.16
988,14799.25,10237.43
989,14699.30,10238.97
990,14799.30,10235.04
991,14799.30,10233.08
992,19699.30,10221.23
993,18699.30,10213.25
994,19699.25,10218.21
995,18699.25,10205.56
996,18699.30,10211.08
997,18699.30,10204.63
998,18699.30,10207.00
999,18699.30,10210.21
1000,18699.30,10202.37
1001,18699.30,10214.43
1002,14799.30,10235.16
1003,14799.30,10230.45
1004,14799.25,10231.09
1005,14799.30,10230.20
1006,14799.30,10232.87
1007,14799.30,10231.23
1008,14799.30,10212.25
1009,18699.30,10221.78
1010,18699.30,10202.04
1011,18699.25,10206.82
1012,18699.25,10212.31
1013,19699.30,10212.85
1014,18699.30,10205.75
1015,18699.30,10199.61
1016,18699.30,10202.47
1017,18699.30,10202.11
1018,18699.30,10184.17
1019,14799.30,10225.31
1020,14799.25,10227.99
1021,14699.25,10230.15
1022,14799.30,10223.00
1023,14799.30,10223.32
1024,14799.30,10224.45
1025,18699.30,10200.07
1026,18699.30,10202.11
1027,19699.25,10201.67
1028,18699.30,10205.37
1029,18699.30,10197.53
1030,18699.25,10190.71
1031,18699.30,10203.50
1032,19699.30,10208.59
1033,18699.30,10205.02
1034,18699.30,10204.47
1035,14699.25,10236.75
1036,14799.30,10229.10
1037,14799.30,10226.13
1038,14799.30,10231.07
1039,14799.25,10230.87
1040,14799.30,10231.04
1041,14799.30,10227.63
1042,18799.30,10179.26
1043,19499.25,10184.45
1044,18699.30,10207.89
1045,19699.30,10208.67
1046,18699.30,10206.49
1047,18699.30,10201.01
1048,18699.30,10191.21
1049,18699.25,10220.74
1050,18699.30,10196.07
1051,18699.25,10208.12
1052,14799.30,10227.95
1053,14799.30,10227.61
1054,14799.30,10213.76
1055,14699.30,10180.05
1056,14799.30,10232.81
1057,14799.30,10234.73
1058,14699.30,10232.60
1059,17699.30,10199.79
1060,19699.30,10216.31
1061,18699.25,10205.42
1062,18699.30,10211.00
1063,19699.30,10207.89
1064,18699.30,10196.70
1065,18699.30,10210.17
1066,18699.25,10194.14
1067,18699.30,10208.42
1068,16699.30,10173.26
1069,14699.30,10180.75
1070,14799.25,10229.84
1071,14799.25,10226.60
1072,14799.30,10223.26
1073,14799.30,10227.87
1074,14799.30,10227.11
1075,19699.25,10206.54
1076,18699.30,10208.49
1077,19699.30,10203.74
1078,18699.25,10201.17
1079,18699.25,10199.20
1080,18699.30,10200.24
1081,18699.25,10201.57
1082,18699.25,10197.42
1083,18699.30,10190.77
1084,18699.30,10219.74
1085,14799.25,10224.73
1086,14799.30,10233.09
1087,14799.30,10231.03
1088,14699.30,10229.37
1089,14799.25,10227.31
1090,14799.30,10231.79
1091,14699.30,10234.89
1092,18699.30,10212.90
1093,19699.30,10215.81
1094,18699.30,10212.11
1095,19699.30,10213.47
1096,18699.30,10211.24
1097,18699.25,10214.68
1098,18699.30,10201.04
1099,18699.30,10205.79
1100,18699.30,10209.44
1101,18699.30,10200.30
1102,14799.30,10229.66
1103,14799.25,10230.04
1104,14799.30,10231.72
1105,14799.30,10232.61
1106,14699.30,10167.24
1107,14699.30,10168.70
1108,18699.30,10213.27
1109,18799.30,10198.40
1110,19499.30,10176.86
1111,18699.30,10211.94
1112,19699.30,10218.29
1113,18699.25,10208.12
1114,18699.30,10209.20
1115,18699.30,10199.97
1116,18699.30,10214.06
1117,18699.25,10211.10
1118,14799.30,10208.01
1119,14699.25,10178.15
1120,14799.30,10233.48
1121,14799.30,10226.97
1122,14799.25,10230.75
1123,14799.30,10227.52
1124,14799.30,10231.86
1125,18699.30,10204.33
1126,19699.30,10215.71
1127,18699.30,10217.73
1128,19699.30,10214.65
1129,18699.30,10198.52
1130,18699.30,10194.90
1131,19699.30,10223.77
1132,18699.30,10214.33
1133,18699.30,10206.54
1134,18699.30,10213.48
1135,14799.25,10233.58
1136,14699.30,10236.76
1137,14799.30,10235.44
1138,14799.25,10236.73
1139,14699.25,10168.81
1140,14699.30,10168.85
1141,14699.30,10169.70
1142,18699.30,10219.18
1143,19699.30,10218.89
1144,18699.30,10205.57
1145,18699.25,10207.57
1146,19699.30,10206.47
1147,18699.25,10201.80
1148,18699.30,10204.25
1149,19699.30,10208.04
