ctrl_iteration,exec_time,tau_i,tau_o
6573,2230.44,1.25,0.45
6574,2047.37,1.20,0.45
6575,1855.72,1.25,0.45
6576,2654.23,1.25,0.45
6577,2471.04,1.25,0.45
6578,2279.55,1.25,0.45
6579,4050.43,1.25,0.45
6580,2885.79,1.25,0.45
6581,4665.56,1.25,0.45
6582,3500.72,1.25,0.45
6583,3308.77,1.25,0.45
6584,4108.06,1.25,0.45
6585,2934.25,1.25,0.45
6586,1770.27,1.25,0.45
6587,6477.19,1.25,0.45
6588,5311.92,1.20,0.45
6589,4469.80,1.25,0.45
6590,3955.51,1.25,0.45
6591,2791.60,1.20,0.50
6592,4571.11,1.25,0.50
6593,3397.54,1.25,0.45
6594,2233.35,1.25,0.45
6595,3995.86,1.25,0.45
6596,2831.72,1.25,0.45
6597,3621.60,1.25,0.45
6598,2456.66,1.25,0.50
6599,2264.96,1.20,0.45
6600,2072.82,1.25,0.45
6601,1881.24,1.25,0.45
6602,2670.61,1.25,0.45
6603,2487.59,1.25,0.45
6604,2295.49,1.25,0.45
6605,2104.01,1.25,0.45
6606,1912.55,1.25,0.45
6607,2702.54,1.20,0.45
6608,4473.82,1.25,0.50
6609,3300.10,1.25,0.45
6610,3116.91,1.25,0.45
6611,3906.95,1.25,0.45
6612,3723.64,1.25,0.45
6613,4513.57,1.20,0.45
6614,3339.95,1.25,0.45
6615,3148.20,1.25,0.45
6616,3938.38,1.25,0.45
6617,2764.11,1.20,0.50
6618,3554.93,1.25,0.45
6619,3353.80,1.25,0.45
6620,3162.59,1.25,0.45
6621,3952.11,1.25,0.45
6622,2778.42,1.20,0.45
6623,4550.23,1.25,0.45
6624,3376.16,1.25,0.45
6625,4166.41,1.25,0.50
6626,2993.43,1.25,0.45
6627,2810.48,1.25,0.45
6628,4580.89,1.25,0.50
6629,2347.76,1.20,0.45
6630,2165.45,1.25,0.45
6631,1981.89,1.25,0.45
6632,2051.22,1.20,0.45
6633,2588.37,1.25,0.45
6634,2397.31,1.20,0.45
6635,2205.45,1.25,0.45
6636,2021.69,1.25,0.45
6637,1830.38,1.25,0.45
6638,2619.66,1.25,0.45
6639,4391.53,1.25,0.45
6640,3217.38,1.25,0.45
6641,3043.55,1.25,0.45
6642,2851.63,1.25,0.45
6643,2660.32,1.20,0.45
6644,4431.76,1.20,0.45
6645,3257.77,1.25,0.45
6646,4056.43,1.25,0.45
6647,2891.94,1.20,0.45
6648,2708.45,1.25,0.45
6649,4488.99,1.25,0.45
6650,3323.05,1.20,0.45
6651,4113.80,1.25,0.45
6652,2948.90,1.25,0.45
6653,2757.84,1.25,0.45
6654,3938.14,1.25,0.45
6655,3355.19,1.25,0.45
6656,4145.01,1.25,0.45
6657,2980.45,1.25,0.45
6658,1824.48,1.25,0.45
6659,2614.22,1.25,0.45
6660,2422.20,1.20,0.45
6661,2239.33,1.25,0.45
6662,2047.34,1.25,0.45
6663,1856.11,1.25,0.45
6664,2642.60,1.20,0.45
6665,2445.45,1.25,0.45
6666,2261.83,13.60,0.65
6667,2070.17,1.25,0.45
6668,3849.90,1.20,0.45
6669,3659.01,1.25,0.45
6670,3475.12,1.25,0.45
6671,4273.65,1.25,0.45
6672,3100.32,1.25,0.45
6673,3898.65,1.20,0.45
6674,2734.07,1.25,0.45
6675,4504.76,1.25,0.45
6676,3340.75,1.25,0.45
6677,4139.11,1.25,0.45
6678,2966.49,1.20,0.45
6679,2782.92,1.25,0.45
6680,4545.06,1.20,0.45
6681,3380.62,1.20,0.45
6682,4170.72,1.25,0.45
6683,2998.00,1.25,0.45
6684,3795.36,1.25,0.45
6685,4586.06,1.25,0.45
6686,3421.47,1.25,0.45
6687,2265.47,1.25,0.45
6688,2073.77,1.25,0.45
6689,1890.07,1.20,0.45
6690,1698.56,1.25,0.45
6691,2497.48,1.25,0.45
6692,2313.76,1.25,0.45
6693,2130.61,1.25,0.45
6694,1948.01,1.25,0.45
6695,1764.67,1.20,0.45
6696,2554.57,1.25,0.45
6697,4333.84,1.25,0.45
6698,4160.58,1.25,0.45
6699,2994.70,1.20,0.45
6700,3793.02,1.25,0.45
6701,2628.47,1.20,0.50
6702,4400.74,1.20,0.45
6703,3235.23,1.25,0.45
6704,4034.59,1.25,0.45
6705,2869.31,1.20,0.50
6706,2677.95,1.25,0.45
6707,4448.99,1.25,0.45
6708,3301.71,1.25,0.45
6709,4065.21,1.25,0.45
6710,2900.70,1.25,0.45
6711,3689.60,1.25,0.45
6712,4480.62,1.25,0.45
6713,3315.47,1.25,0.45
6714,3133.15,1.20,0.45
6715,2939.69,1.25,0.45
6716,3738.71,1.25,0.45
6717,2574.57,1.25,0.45
6718,2391.61,1.25,0.45
6719,2199.95,1.25,0.50
6720,2016.18,1.20,0.45
6721,1825.03,1.25,0.45
6722,2614.41,1.25,0.45
6723,2414.45,1.25,0.45
6724,2221.91,1.20,0.45
6725,2030.93,1.25,0.45
6726,1838.95,1.25,0.45
6727,4582.53,1.25,0.45
6728,3435.53,1.25,0.45
6729,3225.99,1.20,0.45
6730,3199.72,1.20,0.45
6731,3823.90,1.25,0.45
6732,4614.46,1.25,0.45
6733,3449.81,1.25,0.45
6734,3257.53,1.20,0.45
6735,3066.19,1.25,0.45
6736,3864.25,1.25,0.45
6737,2691.19,1.25,0.50
6738,4461.87,1.25,0.45
6739,3289.18,1.20,0.45
6740,4078.80,1.20,0.45
6741,2914.28,1.25,0.45
6742,2722.40,1.20,0.45
6743,4502.93,1.25,0.45
6744,3328.48,1.25,0.45
6745,4118.45,1.25,0.45
6746,2954.23,1.25,0.45
6747,2762.07,1.25,0.45
6748,2605.30,1.25,0.45
6749,2396.04,1.25,0.45
6750,2205.06,1.25,0.45
6751,2021.19,1.25,0.45
6752,1829.54,1.25,0.45
6753,2627.93,1.25,0.45
6754,2436.23,1.25,0.45
6755,2244.80,1.25,0.45
6756,2061.24,1.25,0.45
6757,1878.41,1.25,0.45
6758,3761.56,1.25,0.45
6759,4439.60,1.25,0.50
6760,3273.60,1.25,0.45
6761,3099.84,1.30,0.45
6762,2907.99,1.25,0.45
6763,2717.02,1.25,0.45
6764,4479.94,1.25,0.45
6765,3314.80,1.25,0.45
6766,4112.98,1.25,0.45
6767,2947.73,1.25,0.45
6768,1896.83,1.25,0.45
6769,3564.03,1.25,0.50
6770,3380.24,1.25,0.45
6771,4170.22,1.25,0.45
6772,2997.25,1.25,0.45
6773,1832.29,1.25,0.45
6774,6540.47,1.25,0.45
6775,5375.47,1.25,0.50
6776,4488.23,1.25,0.45
6777,2064.37,1.25,0.45
6778,1872.53,1.25,0.45
6779,2670.56,1.25,0.45
6780,2470.62,1.25,0.45
6781,2278.94,1.30,0.45
6782,2087.27,1.25,0.45
6783,1903.85,1.25,0.45
6784,1711.73,1.25,0.50
6785,2502.12,1.25,0.45
6786,2310.47,1.30,0.45
6787,4081.41,1.25,0.45
6788,2934.18,1.25,0.45
6789,1751.79,1.25,0.45
6790,6459.62,1.25,0.45
6791,5295.15,1.25,0.50
6792,4512.12,1.25,0.45
6793,3938.32,1.25,0.45
6794,2773.45,1.25,0.45
6795,4553.58,1.25,0.45
6796,3380.51,1.25,0.45
6797,3188.52,1.25,0.45
6798,3995.70,1.25,0.50
6799,2804.77,1.25,0.45
6800,4567.23,1.25,0.50
6801,3402.91,1.25,0.45
6802,3219.48,1.25,0.50
6803,3027.86,1.30,0.45
6804,3825.73,1.25,0.45
6805,2653.30,1.25,0.45
6806,2470.09,1.25,0.45
6807,2277.85,1.25,0.50
6808,2086.24,1.25,0.45
6809,1903.22,1.25,0.45
6810,1712.07,1.25,0.45
6811,2501.15,1.25,0.45
6812,2309.41,1.25,0.45
6813,2117.03,1.25,0.45
6814,1926.25,1.25,0.45
6815,1734.45,1.30,0.45
6816,4486.75,1.25,0.45
6817,4294.09,1.25,0.45
6818,4128.82,1.25,0.45
6819,2930.38,1.30,0.45
6820,3719.70,1.25,0.45
6821,2546.27,1.25,0.45
6822,4317.26,1.25,0.45
6823,3144.62,1.25,0.45
6824,3925.48,1.25,0.45
6825,2752.48,1.25,0.45
6826,3541.80,1.25,0.45
6827,3349.93,1.25,0.45
6828,4305.30,1.25,0.45
6829,2957.91,1.25,0.45
6830,2765.31,1.25,0.45
6831,3947.30,1.30,0.45
6832,3363.83,1.25,0.45
6833,4154.66,1.25,0.45
6834,2989.51,1.25,0.45
6835,3779.24,1.25,0.45
6836,2614.37,1.25,0.45
6837,2430.49,1.25,0.45
6838,2239.27,1.25,0.45
6839,2056.77,1.25,0.45
6840,1872.86,1.25,0.45
6841,2662.58,1.25,0.45
6842,2479.68,1.25,0.45
6843,2296.63,1.25,0.45
6844,2104.71,1.25,0.45
6845,1913.50,1.25,0.45
6846,3684.18,1.25,0.45
6847,4473.80,1.25,0.45
6848,3310.02,1.25,0.45
6849,2527.30,1.25,0.45
6850,3317.35,1.25,0.45
6851,2743.05,1.30,0.45
6852,4522.31,1.25,0.45
6853,3349.71,1.25,0.45
6854,4139.33,1.25,0.45
6855,2965.89,1.25,0.45
6856,2774.15,1.25,0.45
6857,4536.51,1.25,0.45
6858,3363.46,1.30,0.45
6859,4153.64,1.25,0.45
6860,2979.11,1.25,0.45
6861,2797.08,1.25,0.45
6862,3586.50,1.25,0.45
6863,3394.74,1.25,0.45
6864,4187.43,1.25,0.45
6865,2039.02,1.25,0.45
6866,1855.63,13.65,0.60
6867,2644.59,1.25,0.45
6868,2461.91,1.25,0.45
6869,2278.69,1.25,0.45
6870,2086.83,1.25,0.45
6871,1895.53,1.25,0.45
6872,1712.33,1.25,0.50
6873,2501.82,1.25,0.45
6874,2319.20,1.25,0.45
6875,4089.71,1.25,0.45
6876,3898.56,1.25,0.45
6877,3723.67,1.25,0.45
6878,4505.04,1.25,0.45
6879,3340.60,1.25,0.45
6880,2175.75,1.25,0.45
6881,3947.09,1.25,0.45
6882,2774.08,1.25,0.45
6883,4536.27,1.25,0.45
6884,3363.10,1.25,0.45
6885,4152.05,1.25,0.45
6886,2987.76,1.25,0.45
6887,2101.21,1.25,0.45
6888,3594.85,1.30,0.45
6889,3402.95,1.25,0.45
6890,4192.73,1.25,0.45
6891,3019.54,1.25,0.45
6892,1846.56,1.25,0.45
6893,6553.10,1.25,0.45
6894,4424.80,1.30,0.45
6895,2260.97,1.25,0.45
6896,2077.83,1.25,0.45
6897,1886.48,1.25,0.45
6898,1816.17,1.25,0.45
6899,2492.93,1.25,0.45
6900,2309.70,1.25,0.50
6901,2117.74,1.25,0.45
6902,1934.81,1.25,0.45
6903,1751.70,1.25,0.45
6904,2550.71,1.25,0.45
6905,4321.31,1.25,0.45
6906,3148.21,1.25,0.45
6907,3946.34,1.25,0.45
6908,2782.42,1.25,0.45
6909,4561.81,1.25,0.45
6910,3405.47,1.25,0.45
6911,3214.15,1.25,0.45
6912,4012.00,1.30,0.45
6913,2848.34,1.30,0.45
6914,1683.40,1.30,0.45
6915,3966.85,1.25,0.45
6916,3263.09,1.25,0.45
6917,4061.08,1.25,0.45
6918,2887.93,1.25,0.45
6919,3686.04,1.25,0.45
6920,4476.32,1.25,0.45
6921,3311.00,1.25,0.45
6922,4101.26,1.25,0.45
6923,1963.55,1.25,0.45
6924,1772.04,1.25,0.45
6925,2570.02,1.30,0.45
6926,2387.70,1.25,0.45
6927,2203.58,1.25,0.50
6928,2012.67,1.25,0.45
6929,1829.58,1.25,0.45
6930,2619.17,1.25,0.45
6931,2428.14,1.25,0.45
6932,2330.83,1.25,0.45
6933,4093.76,1.25,0.45
6934,2920.15,1.25,0.45
6935,3718.76,1.25,0.45
6936,3526.66,1.25,0.50
6937,4317.16,1.25,0.45
6938,3152.57,1.25,0.45
6939,2960.85,1.25,0.45
6940,3742.67,1.25,0.45
6941,4530.66,1.25,0.45
6942,3357.40,1.25,0.45
6943,3166.07,1.25,0.45
6944,3956.06,1.25,0.45
6945,2783.17,1.25,0.45
6946,3581.34,1.25,0.45
6947,3389.10,1.25,0.45
6948,4187.88,1.30,0.45
6949,3023.22,1.30,0.45
6950,1858.17,1.25,0.45
6951,6565.97,1.25,0.45
6952,5401.57,1.30,0.45
6953,4513.61,1.25,0.45
6954,2090.31,1.25,0.45
6955,1898.21,1.25,0.45
6956,2696.64,1.25,0.45
6957,2505.05,1.25,0.45
6958,2313.77,1.25,0.45
6959,2121.44,1.25,0.45
6960,1930.26,1.25,0.45
6961,2719.64,1.25,0.45
6962,2528.37,1.25,0.45
6963,2326.19,1.25,0.45
6964,4098.70,1.30,0.45
6965,3906.35,1.25,0.45
6966,2733.12,1.25,0.45
6967,4505.22,1.30,0.45
6968,3339.84,1.25,0.45
6969,4129.95,1.25,0.50
6970,2965.30,1.25,0.45
6971,2772.96,1.25,0.45
6972,4544.85,1.25,0.45
6973,3371.68,1.25,0.45
6974,4170.86,1.25,0.45
6975,2996.41,1.25,0.45
6976,3786.62,1.25,0.45
6977,4585.37,1.25,0.45
6978,3410.92,1.25,0.45
6979,3228.32,1.25,0.45
6980,3045.30,1.25,0.45
6981,3834.87,1.25,0.45
6982,4625.28,1.25,0.45
6983,2478.38,1.25,0.45
6984,2286.26,1.25,0.45
6985,2094.25,1.25,0.45
6986,1902.89,1.25,0.45
6987,2693.33,1.25,0.45
6988,2501.61,1.25,0.45
6989,2308.97,1.25,0.45
6990,2126.49,1.25,0.45
6991,1934.55,1.25,0.45
6992,2724.40,1.25,0.45
6993,4503.80,1.25,0.45
6994,4311.94,1.30,0.45
6995,4129.33,1.25,0.45
6996,2956.10,1.25,0.45
6997,2772.33,1.25,0.45
6998,4535.37,1.25,0.45
6999,3361.11,1.25,0.45
7000,4152.01,1.25,0.45
7001,2978.58,1.25,0.45
7002,3776.81,1.25,0.45
7003,4566.69,1.25,0.50
7004,3402.75,1.25,0.45
7005,3227.83,1.25,0.50
7006,3044.67,1.25,0.45
7007,3834.40,1.25,0.45
7008,4633.22,1.25,0.45
7009,3460.14,1.25,0.45
7010,3267.94,1.30,0.45
7011,4057.00,1.25,0.45
7012,2892.48,1.25,0.45
7013,2701.87,1.25,0.45
7014,2509.24,1.25,0.45
7015,2317.44,1.25,0.45
7016,2125.96,1.25,0.45
7017,1942.71,1.25,0.45
7018,2731.88,1.25,0.45
7019,2540.72,1.30,0.45
7020,2348.19,1.25,0.45
7021,2157.09,1.25,0.45
7022,1964.88,1.25,0.45
7023,4709.71,1.25,0.45
7024,4526.36,1.25,0.45
7025,4334.63,1.25,0.45
7026,3169.73,1.25,0.45
7027,2977.86,1.25,0.45
7028,3776.99,1.25,0.45
7029,4557.77,1.25,0.45
7030,3384.20,1.25,0.45
7031,3183.76,1.25,0.45
7032,3973.01,1.25,0.45
7033,2791.92,1.25,0.45
7034,3572.61,1.25,0.45
7035,3380.81,1.25,0.45
7036,4170.52,1.25,0.45
7037,2997.18,1.25,0.45
7038,1832.48,1.25,0.45
7039,3594.85,1.25,0.45
7040,4385.43,1.25,0.45
7041,3219.84,1.25,0.45
7042,4009.40,1.25,0.45
7043,2836.67,1.25,0.45
7044,4608.34,1.25,0.45
7045,2453.77,1.25,0.45
7046,2261.41,1.25,0.45
7047,2070.11,1.25,0.50
7048,1877.76,1.25,0.45
7049,2659.40,1.25,0.50
7050,2467.04,1.30,0.45
7051,2275.37,1.25,0.45
7052,2084.15,1.25,0.45
7053,1883.46,1.25,0.45
7054,2672.75,1.25,0.45
7055,4444.51,1.25,0.45
7056,4251.99,1.25,0.45
7057,3079.19,1.25,0.45
7058,2886.89,1.30,0.45
7059,4650.03,1.25,0.45
7060,3477.05,1.30,0.45
7061,4275.19,1.25,0.50
7062,3110.45,1.30,0.45
7063,3894.82,1.25,0.45
7064,3719.59,1.25,0.45
7065,2561.50,13.70,0.60
7066,4341.60,1.25,0.45
7067,3176.67,1.25,0.45
7068,3974.56,1.25,0.45
7069,2801.38,1.25,0.45
7070,3600.36,1.25,0.45
7071,3408.44,1.25,0.45
7072,4215.73,1.25,0.45
7073,3042.30,1.25,0.45
7074,1886.04,1.25,0.45
7075,2675.59,1.30,0.45
7076,2492.58,1.25,0.45
7077,2309.54,1.30,0.45
7078,2119.00,1.25,0.45
7079,1943.77,1.25,0.45
7080,2741.37,1.25,0.45
7081,2559.14,1.25,0.45
7082,2376.13,1.25,0.45
7083,2192.45,1.25,0.45
7084,2990.80,1.25,0.50
7085,2808.28,1.25,0.45
7086,4579.41,1.25,0.45
7087,3422.84,1.25,0.45
7088,4213.41,1.25,0.45
7089,3057.42,1.25,0.45
7090,2882.59,1.25,0.45
7091,3680.76,1.25,0.45
7092,3489.99,1.25,0.45
7093,4287.73,1.25,0.45
7094,3123.30,1.25,0.45
7095,2939.77,1.25,0.45
7096,2756.97,1.25,0.45
7097,4537.31,1.25,0.45
7098,3371.83,1.25,0.45
7099,4170.37,1.25,0.45
7100,3006.20,1.25,0.45
7101,2831.64,1.25,0.45
7102,3639.02,1.25,0.45
7103,3446.95,1.25,0.45
7104,2291.09,1.25,0.45
7105,2099.08,1.25,0.45
7106,1907.59,1.25,0.45
7107,2706.19,1.25,0.45
7108,2522.79,1.25,0.45
7109,2340.34,1.25,0.45
7110,2148.87,1.25,0.45
7111,1973.55,1.25,0.45
7112,1903.33,1.30,0.45
7113,2579.97,1.25,0.45
7114,4351.17,1.25,0.45
7115,3187.14,1.25,0.50
7116,3012.80,1.25,0.45
7117,2829.22,1.25,0.45
7118,4608.88,1.25,0.45
7119,3445.26,1.25,0.45
7120,4243.13,1.25,0.45
7121,3078.28,1.25,0.45
7122,3885.91,1.25,0.45
7123,3711.63,1.25,0.50
7124,3528.10,1.25,0.50
7125,4317.95,1.25,0.45
7126,3153.48,1.25,0.45
7127,3951.67,1.25,0.45
7128,2786.46,1.25,0.45
7129,4566.91,1.25,0.50
7130,3402.21,1.25,0.45
7131,4201.42,1.25,0.45
7132,3036.22,1.25,0.45
7133,2862.20,1.25,0.45
7134,2687.62,1.25,0.45
7135,2504.42,1.25,0.45
7136,2321.63,1.25,0.45
7137,2146.69,1.25,0.45
7138,1972.22,1.25,0.45
7139,1798.14,1.25,0.45
7140,2596.03,1.25,0.45
7141,2413.15,1.25,0.45
7142,2230.19,1.25,0.45
7143,2046.89,1.25,0.50
7144,3818.32,1.25,0.45
7145,4617.36,1.25,0.45
7146,3460.11,1.25,0.45
7147,3286.41,1.25,0.45
7148,3094.47,1.25,0.45
7149,3901.29,1.25,0.45
7150,4700.25,1.25,0.45
7151,3535.20,1.25,0.45
7152,3352.81,1.25,0.45
7153,4151.42,1.25,0.45
7154,2995.06,1.25,0.45
7155,2802.46,1.25,0.45
7156,4583.45,1.25,0.45
7157,3418.12,1.25,0.45
7158,4225.11,1.25,0.45
7159,3061.32,1.25,0.45
7160,2877.70,1.25,0.45
7161,4649.37,1.25,0.45
7162,3493.36,1.25,0.45
7163,4292.21,1.25,0.45
7164,2154.31,1.25,0.45
7165,1971.42,1.25,0.45
7166,1909.63,1.25,0.45
7167,2586.24,1.25,0.45
7168,2394.67,1.25,0.45
7169,2211.53,1.25,0.45
7170,2028.46,1.25,0.45
7171,1845.64,1.25,0.45
7172,2644.04,1.25,0.45
7173,2452.31,1.25,0.45
7174,4224.42,1.25,0.45
7175,3058.62,1.25,0.45
7176,2041.91,1.25,0.45
7177,3674.24,1.25,0.45
7178,3490.65,1.25,0.45
7179,4289.49,1.25,0.45
7180,3124.21,1.25,0.45
7181,1960.17,1.25,0.45
7182,3731.81,1.25,0.45
7183,4539.52,1.25,0.45
7184,3373.84,1.25,0.45
7185,2209.13,1.25,0.50
7186,3989.20,1.25,0.45
7187,2824.45,1.25,0.45
7188,4588.15,1.25,0.45
7189,3447.91,1.25,0.45
7190,4221.13,1.25,0.45
7191,3056.43,1.25,0.45
7192,2882.18,1.25,0.45
7193,3680.76,1.25,0.45
7194,2515.62,1.25,0.45
7195,2332.93,1.25,0.45
7196,2149.39,1.25,0.45
7197,1975.12,1.25,0.45
7198,1905.24,1.25,0.45
7199,2581.53,1.25,0.45
7200,2398.49,1.25,0.45
7201,2215.46,1.25,0.45
7202,2032.41,1.25,0.45
7203,1840.88,1.25,0.45
7204,4601.70,1.25,0.45
7205,4419.65,1.25,0.45
7206,3254.52,1.25,0.45
7207,3062.58,1.25,0.45
7208,3860.85,1.25,0.45
7209,4667.84,1.25,0.45
7210,3495.11,1.25,0.45
7211,3311.75,1.25,0.45
7212,4109.97,1.25,0.45
7213,2945.80,1.25,0.45
7214,1781.04,1.25,0.45
7215,4133.99,1.25,0.45
7216,4350.40,1.25,0.45
7217,3186.28,1.25,0.45
7218,3984.47,1.25,0.45
7219,2837.76,1.25,0.45
7220,4599.78,1.25,0.45
7221,3435.03,1.25,0.45
7222,3251.82,1.25,0.45
7223,4050.51,1.30,0.45
7224,1913.14,1.25,0.45
7225,2720.31,1.25,0.45
7226,2545.36,1.25,0.45
7227,2362.62,1.25,0.45
7228,2188.35,1.25,0.45
7229,2005.52,1.25,0.45
7230,1822.26,1.30,0.45
7231,2611.76,1.25,0.45
7232,2429.02,1.25,0.45
7233,2236.96,1.25,0.45
7234,4017.15,1.25,0.45
7235,2852.50,1.30,0.45
7236,4632.25,1.25,0.45
7237,3467.56,1.25,0.45
7238,4266.43,1.25,0.45
7239,3101.09,1.25,0.45
7240,2910.34,1.25,0.45
7241,4680.94,1.25,0.45
7242,3516.39,1.25,0.45
7243,4306.47,1.25,0.45
7244,3141.94,1.25,0.45
7245,2958.30,1.25,0.45
7246,2775.27,1.25,0.45
7247,4545.99,1.25,0.45
7248,3373.61,1.25,0.45
7249,4180.90,1.25,0.45
7250,3006.83,1.25,0.45
7251,3805.28,1.30,0.45
7252,4604.67,1.25,0.45
7253,2463.07,1.25,0.45
7254,2273.46,1.25,0.60
7255,2100.48,13.40,0.60
7256,1917.39,1.25,0.50
7257,2724.25,1.25,0.45
7258,2541.98,1.25,0.45
7259,2358.34,1.25,0.45
7260,2183.24,1.25,0.50
7261,2000.80,1.25,0.45
7262,1817.92,1.25,0.45
7263,4573.72,1.25,0.45
7264,3407.60,1.25,0.45
7265,3240.14,13.65,0.60
7266,4046.73,1.30,0.45
7267,2882.63,1.25,0.45
7268,4670.92,1.25,0.45
7269,3532.90,1.30,0.45
7270,4304.88,1.25,0.45
7271,4121.69,1.25,0.45
7272,2966.13,1.25,0.45
7273,3764.01,1.25,0.45
7274,4563.12,1.25,0.45
7275,3398.54,1.25,0.45
7276,3222.96,1.25,0.45
7277,3040.82,1.25,0.45
7278,3838.79,1.25,0.45
7279,4655.10,1.30,0.45
7280,3463.78,1.25,0.50
7281,3281.85,1.25,0.45
7282,4071.42,1.25,0.45
7283,1916.05,1.25,0.45
7284,2706.26,1.25,0.45
7285,2515.02,1.30,0.45
7286,2330.87,1.25,0.45
7287,2139.57,1.25,0.45
7288,1947.76,1.25,0.45
7289,2736.94,1.30,0.45
7290,2553.81,1.25,0.45
7291,2362.56,1.25,0.45
7292,2170.46,1.25,0.45
7293,3942.49,1.25,0.50
7294,2785.27,1.25,0.45
7295,4557.10,1.25,0.45
7296,3383.28,1.25,0.45
7297,4181.72,1.25,0.45
7298,3017.38,1.25,0.45
7299,2826.28,1.25,0.45
7300,4597.21,1.25,0.45
7301,3431.84,1.25,0.45
7302,4230.67,1.25,0.45
7303,3066.55,1.25,0.45
7304,2891.85,1.25,0.45
7305,3698.73,1.25,0.45
7306,3515.39,1.25,0.45
7307,4314.35,1.25,0.45
7308,3148.99,1.25,0.45
7309,1985.33,1.25,0.45
7310,3764.56,1.25,0.45
7311,4554.24,1.25,0.45
7312,3390.15,1.25,0.45
7313,2217.13,1.25,0.50
7314,2033.87,1.25,0.45
7315,1841.96,1.30,0.45
7316,2640.15,1.25,0.45
7317,2457.16,1.25,0.45
7318,2274.44,1.25,0.45
7319,2091.25,1.25,0.45
7320,1907.71,1.25,0.45
7321,2706.33,1.30,0.45
7322,2523.33,1.25,0.45
7323,4294.94,1.25,0.45
7324,3121.01,1.25,0.45
7325,2312.87,1.25,0.45
7326,3276.26,1.25,0.45
7327,3953.06,1.25,0.45
7328,3361.84,1.25,0.45
7329,4159.98,1.25,0.45
7330,2995.45,1.30,0.45
7331,3784.56,1.25,0.45
7332,4584.67,1.25,0.45
7333,3409.77,1.25,0.45
7334,3236.58,1.25,0.45
7335,3044.30,1.25,0.45
7336,3842.70,1.25,0.45
7337,4641.64,1.25,0.45
7338,3467.64,1.25,0.50
7339,3284.76,1.30,0.45
7340,4074.87,1.25,0.45
7341,2910.23,1.25,0.45
7342,2726.23,1.25,0.45
7343,2543.96,1.25,0.45
7344,2352.22,1.25,0.45
7345,2168.74,1.25,0.45
7346,1976.82,1.25,0.45
7347,1794.16,1.30,0.45
7348,2592.08,1.25,0.45
7349,2409.89,1.25,0.45
7350,2225.89,1.25,0.45
7351,2042.50,1.30,0.45
7352,2841.22,1.25,0.45
7353,4613.43,1.25,0.45
7354,4437.87,1.25,0.45
7355,3273.53,1.25,0.45
7356,2117.61,1.25,0.45
7357,3889.02,1.25,0.45
7358,4687.99,1.25,0.45
7359,3522.91,1.30,0.45
7360,4321.63,1.25,0.45
7361,3156.44,1.25,0.45
7362,2964.84,1.25,0.45
7363,3763.16,1.30,0.45
7364,4553.43,1.25,0.45
7365,3389.31,1.25,0.45
7366,3204.82,1.25,0.45
7367,3995.01,1.25,0.45
7368,2822.31,1.25,0.45
7369,3620.82,1.25,0.45
7370,3428.58,1.25,0.50
7371,4218.58,1.25,0.50
7372,3053.65,1.25,0.45
7373,1889.11,1.25,0.45
7374,2687.90,1.25,0.45
7375,2504.25,1.25,0.45
7376,2312.83,1.25,0.45
7377,2129.17,1.25,0.45
7378,1946.66,1.25,0.45
7379,2753.40,1.25,0.45
7380,2570.48,1.25,0.45
7381,2387.83,1.25,0.45
7382,2204.26,1.25,0.45
7383,3002.43,1.30,0.45
7384,2819.16,1.25,0.45
7385,4598.95,1.25,0.45
7386,3434.49,1.25,0.45
7387,2270.58,1.25,0.45
7388,4051.16,1.25,0.45
7389,2876.52,1.25,0.45
7390,4648.17,1.25,0.45
7391,3474.80,1.25,0.45
7392,4273.75,1.25,0.45
7393,3108.96,1.25,0.45
7394,2031.09,1.25,0.45
7395,3724.55,1.25,0.45
7396,3532.60,1.25,0.45
7397,4330.80,1.25,0.45
7398,3157.13,1.25,0.45
7399,2001.63,1.25,0.45
7400,3781.45,1.25,0.45
7401,4580.24,1.25,0.45
7402,3414.31,1.25,0.45
7403,2250.50,1.25,0.45
7404,2067.11,1.25,0.45
7405,1875.96,1.25,0.45
7406,2673.98,1.30,0.45
7407,2490.80,1.25,0.45
7408,2298.66,1.25,0.45
7409,2107.45,1.25,0.45
7410,1915.91,1.25,0.45
7411,2704.88,1.30,0.45
7412,2513.69,1.25,0.45
7413,4275.64,1.25,0.45
7414,3103.11,1.25,0.45
7415,2328.72,1.30,0.45
7416,3709.57,1.25,0.45
7417,3518.03,1.25,0.45
7418,4307.86,1.25,0.45
7419,3134.71,1.25,0.45
7420,1961.15,1.25,0.45
7421,3733.01,1.25,0.45
7422,4530.81,1.25,0.45
7423,3357.15,1.25,0.45
7424,2192.96,1.25,0.45
7425,3964.13,1.30,0.45
7426,2790.69,1.25,0.45
7427,4553.33,1.25,0.45
7428,3380.07,1.25,0.45
7429,4169.18,1.25,0.45
7430,3005.32,1.25,0.45
7431,2821.79,1.25,0.45
7432,3619.91,1.25,0.45
7433,2446.84,1.25,0.50
7434,2264.26,1.25,0.45
7435,2081.09,1.25,0.45
7436,1897.97,1.25,0.45
7437,2696.39,1.25,0.45
7438,2513.38,1.25,0.45
7439,2330.52,1.25,0.45
7440,2147.08,1.25,0.45
7441,1964.02,1.25,0.45
7442,1893.98,1.25,0.45
7443,4533.87,1.25,0.45
7444,4349.72,1.25,0.45
7445,3185.78,1.25,0.45
