ctrl_iteration,exec_time,malicious_wait_time
282,10799.30,5108.73
283,13799.30,5119.42
284,14699.30,5097.84
285,13799.30,5122.10
286,13699.30,5088.35
287,14099.25,5087.53
288,14299.30,5091.54
289,13799.25,5120.60
290,13699.30,5091.26
291,13999.30,5098.41
292,13499.30,5112.29
293,13699.25,5086.66
294,13799.30,5120.00
295,13699.30,5091.35
296,9799.30,5089.02
297,9799.30,5093.12
298,9799.25,5094.06
299,9799.30,5094.51
300,9799.30,5094.86
301,9799.30,5096.32
302,9799.30,5096.48
303,9799.30,5094.44
304,9799.25,5090.54
305,9799.30,5092.79
306,14699.30,5092.88
307,14699.30,5095.31
308,13799.25,5123.17
309,13799.30,5119.87
310,13699.30,5088.73
311,13799.30,5119.05
312,14699.30,5092.05
313,14699.25,5094.71
314,13799.30,5087.16
315,13799.25,5120.71
316,13699.25,5088.68
317,13999.25,5095.10
318,13499.30,5113.25
319,11799.30,5100.74
320,9799.30,5104.37
321,9799.30,5092.66
322,9799.25,5092.30
323,9799.25,5094.96
324,9799.30,5094.34
325,9799.25,5096.34
326,9799.30,5093.34
327,9799.30,5092.31
328,9799.30,5092.83
329,10799.30,5105.27
330,13799.25,5118.06
331,16699.30,5104.80
332,14099.30,5086.09
333,14399.30,5083.42
334,13799.30,5114.79
335,13799.30,5084.48
336,14699.30,5091.76
337,13799.30,5119.64
338,13799.30,5118.92
339,13699.30,5087.66
340,13799.30,5117.04
341,14699.25,5089.11
342,13799.30,5121.72
343,9799.30,5092.99
344,9799.30,5094.72
345,9799.25,5093.84
346,9799.30,5095.23
347,9799.30,5091.83
348,9799.30,5094.68
349,9799.30,5095.04
350,9799.30,5094.76
351,9799.25,5091.64
352,9899.30,5097.42
353,13699.30,5119.54
354,14699.30,5097.51
355,13799.30,5119.99
356,13699.30,5085.33
357,13799.30,5118.48
358,14699.25,5094.67
359,14699.30,5097.70
360,14699.25,5097.05
361,13799.30,5119.44
362,13799.30,5119.80
363,13699.25,5092.33
364,14699.30,5092.69
365,13699.30,5119.46
366,11799.30,5099.88
367,9799.25,5103.20
368,9799.30,5092.95
369,9799.30,5094.95
370,9799.30,5093.62
371,9799.30,5091.29
372,9799.30,5095.75
373,9799.30,5095.32
374,9799.30,5093.93
375,9799.30,5095.64
376,10799.30,5110.16
377,13799.30,5123.20
378,16699.30,5111.90
379,13799.30,5122.07
380,14699.25,5094.70
381,14699.30,5095.00
382,16699.30,5105.10
383,13699.30,5092.98
384,13699.30,5123.51
385,13699.30,5091.46
386,14099.30,5118.98
387,14399.25,5098.82
388,13799.25,5118.72
389,13699.30,5088.78
390,9799.30,5086.83
391,9799.30,5091.06
392,9799.30,5093.11
393,9799.30,5091.45
394,9799.30,5090.34
395,9799.30,5078.01
396,9799.30,5105.01
397,9799.30,5090.94
398,9799.30,5093.09
399,9799.30,5089.95
400,14699.30,5090.01
401,14699.25,5093.02
402,14699.30,5089.76
403,14699.30,5091.19
404,14699.25,5092.52
405,13799.30,5115.27
406,13699.30,5084.75
407,14099.30,5105.43
408,14399.30,5103.34
409,13799.30,5117.57
410,13699.30,5087.49
411,13999.25,5091.86
412,14399.30,5088.12
413,10799.30,5099.05
414,9799.30,5093.38
415,9799.30,5093.03
416,9799.30,5095.17
417,9799.30,5092.81
418,9799.30,5093.32
419,9799.30,5090.65
420,9799.30,5091.81
421,9799.30,5089.87
422,9799.30,5093.11
423,12799.30,5119.58
424,13799.30,5120.65
425,13799.30,5088.66
426,13799.30,5121.03
427,14699.30,5094.90
428,14699.30,5099.55
429,14699.30,5098.08
430,13799.30,5121.75
431,13699.30,5090.52
432,13999.25,5093.73
433,13499.30,5115.57
434,13699.25,5089.40
435,13699.25,5123.28
436,13699.25,5091.19
437,9799.25,5092.13
438,9799.25,5095.53
439,9799.30,5098.31
440,9799.30,5094.67
441,9799.30,5095.16
442,9799.30,5092.74
443,9799.30,5093.02
444,9799.30,5093.68
445,9799.30,5095.72
446,9799.30,5095.26
447,14699.30,5096.21
448,14699.25,5097.00
449,14699.30,5095.85
450,14699.30,5098.39
451,14699.30,5095.09
452,13799.25,5121.87
453,13699.25,5089.26
454,14099.30,5108.78
455,14399.25,5109.64
456,13699.30,5086.36
457,13699.30,5091.85
458,13999.30,5093.52
459,14499.30,5116.19
460,10799.30,5109.33
461,9799.25,5092.55
462,9799.30,5093.17
463,9799.30,5092.31
464,9799.30,5092.13
465,9799.30,5095.62
466,9799.30,5097.07
467,9799.25,5094.55
468,9799.25,5094.72
469,9799.25,5095.55
470,12799.30,5118.87
471,13799.25,5119.14
472,13799.30,5086.18
473,13799.25,5122.87
474,14699.30,5091.46
475,14699.30,5093.00
476,14699.30,5093.79
477,13799.30,5121.39
478,13699.25,5091.99
479,13999.30,5093.96
480,14399.30,5093.45
481,13799.30,5121.12
482,13699.25,5093.02
483,13999.30,5093.90
484,10499.30,5095.49
485,9799.25,5096.86
486,9799.30,5096.84
487,9799.30,5092.90
488,9799.30,5090.25
489,9799.30,5090.63
490,9799.30,5089.23
491,9799.25,5090.38
492,9799.30,5091.79
493,9799.30,5091.77
494,13799.30,5121.87
495,14699.30,5096.00
496,13799.30,5116.70
497,13699.30,5088.64
498,13699.30,5121.19
499,14699.30,5090.44
500,14699.30,5094.57
501,13699.30,5089.16
502,13799.30,5122.60
503,13699.25,5087.39
504,13999.30,5091.08
505,14399.30,5085.69
506,13699.30,5121.16
507,9799.30,5092.71
508,9799.30,5092.13
509,9799.30,5090.31
510,9799.25,5093.20
511,9799.25,5093.07
512,9799.30,5094.22
513,9799.30,5093.45
514,9799.30,5092.20
515,9799.30,5093.14
516,9799.30,5096.45
517,12799.30,5119.91
518,13799.30,5109.69
519,13699.30,5095.39
520,13799.30,5117.94
521,14699.25,5093.47
522,14699.30,5093.67
523,14699.30,5093.00
524,13799.30,5121.12
525,13699.30,5089.91
526,13999.25,5093.56
527,13499.25,5109.45
528,13699.25,5087.59
529,13799.30,5118.82
530,13699.30,5087.19
531,9799.30,5087.08
532,9799.30,5092.72
533,9799.30,5093.08
534,9799.30,5093.52
535,9799.30,5091.61
536,9799.30,5092.59
537,9799.30,5089.13
538,9799.30,5091.17
539,9799.30,5093.08
540,9799.30,5093.63
541,14699.30,5093.47
542,14699.30,5091.40
543,14699.30,5092.16
544,14699.30,5095.89
545,14699.30,5094.54
546,13799.30,5083.22
547,13699.30,5090.46
548,14099.30,5109.20
549,14399.30,5107.52
550,13699.30,5083.51
551,13699.25,5086.93
552,13999.30,5093.39
553,13499.25,5112.67
554,11799.30,5097.87
555,9799.30,5108.62
556,9799.30,5093.71
557,9799.30,5091.26
558,9799.30,5080.01
559,9799.30,5104.17
560,9799.25,5090.57
561,9799.25,5091.80
562,9799.30,5092.62
563,9799.30,5093.80
564,10799.30,5108.55
565,13699.25,5085.44
566,16699.30,5110.79
567,13699.30,5085.16
568,14699.25,5093.39
569,14699.30,5097.99
570,14699.30,5098.56
571,13699.30,5085.88
572,13699.30,5090.49
573,13999.30,5092.81
574,14399.30,5091.31
575,13699.25,5089.34
576,13699.30,5094.36
577,13999.30,5089.17
578,10499.30,5101.52
579,9799.30,5096.12
580,9799.30,5093.13
581,9799.30,5093.96
582,9799.25,5096.25
583,9799.30,5096.13
584,9799.25,5096.75
585,9799.30,5097.58
586,9799.30,5096.09
587,9799.30,5098.22
588,13699.25,5088.79
589,14699.30,5099.13
590,13699.30,5086.96
591,13699.30,5091.16
592,13699.25,5087.16
593,14699.30,5093.65
594,14699.25,5095.29
595,13699.30,5089.78
596,13799.30,5122.22
597,13699.30,5088.19
598,13999.30,5100.21
599,13499.30,5119.19
600,13699.25,5094.33
601,10799.30,5103.80
602,9799.30,5096.91
603,9799.30,5098.92
604,9799.30,5100.19
605,9799.30,5097.64
606,9799.25,5099.99
607,9799.30,5098.50
608,9799.25,5100.78
609,9799.30,5099.30
610,9799.30,5094.62
611,12799.30,5122.59
612,13799.30,5084.62
613,13699.25,5090.55
614,13699.30,5087.86
615,14699.30,5095.75
616,14699.25,5098.91
617,14699.30,5100.31
618,13699.30,5088.43
619,13699.30,5092.32
620,13999.30,5095.50
621,14399.30,5092.91
622,13699.30,5087.25
623,13699.30,5091.90
624,13999.30,5095.36
625,10499.30,5094.06
626,9799.30,5095.72
627,9799.30,5095.33
628,9799.30,5092.94
629,9799.30,5097.24
630,9799.30,5097.83
631,9799.30,5098.06
632,9799.30,5086.47
633,9799.25,5109.04
634,9799.30,5097.15
635,13699.30,5088.96
636,14699.30,5102.73
637,13799.30,5121.57
638,13799.30,5085.55
639,13699.30,5092.30
640,14699.30,5098.52
641,14699.30,5097.65
642,14699.30,5095.75
643,13699.25,5125.13
644,13699.30,5088.91
645,13799.30,5125.54
646,14699.30,5099.34
647,13699.30,5091.92
648,11799.30,5106.59
649,9799.25,5109.12
650,9799.30,5095.34
651,9799.30,5095.05
652,9799.25,5097.32
653,9799.25,5094.56
654,9799.25,5095.52
655,9799.30,5094.12
656,9799.30,5096.52
657,9799.25,5095.99
658,10799.30,5106.24
659,13799.25,5119.67
660,16699.30,5106.87
661,13799.25,5121.33
662,14699.25,5097.04
663,14699.30,5098.14
664,14699.25,5099.19
665,13799.25,5122.60
666,13699.30,5089.65
667,13999.30,5097.21
668,13499.30,5111.87
669,13699.30,5091.73
670,13799.30,5121.90
671,13699.30,5094.38
672,9799.30,5095.40
673,9799.30,5098.27
674,9799.30,5096.90
675,9799.30,5095.34
676,9799.30,5091.75
677,9799.30,5093.29
678,9899.30,5106.34
679,9699.30,5087.04
680,9799.30,5096.06
681,9799.25,5095.01
682,14699.30,5101.16
683,14699.30,5097.93
684,14699.30,5102.87
685,14699.30,5099.71
686,13699.25,5088.23
687,13699.30,5094.01
688,14099.25,5089.64
689,13299.30,5085.18
690,13699.30,5091.71
691,13799.30,5123.82
692,13699.30,5093.84
693,13999.30,5095.95
694,14399.30,5091.87
695,10799.30,5100.72
696,9799.30,5097.84
697,9799.30,5097.74
698,9799.30,5096.77
699,9799.30,5094.91
700,9799.30,5096.32
701,9799.30,5095.39
702,9799.30,5095.41
703,9799.30,5096.28
704,9799.30,5097.13
705,12799.30,5087.91
706,13699.30,5088.20
707,13699.30,5093.41
708,14099.30,5090.69
709,14299.30,5100.45
710,13699.30,5090.28
711,13699.30,5093.67
712,14099.25,5109.07
713,14399.30,5110.32
714,13799.30,5126.54
715,13699.30,5095.32
716,13999.25,5095.46
717,13499.30,5119.91
718,11799.30,5101.77
719,9799.30,5110.99
720,9799.30,5098.61
721,9799.30,5098.47
722,9799.30,5095.11
723,9799.30,5093.88
724,9799.30,5094.96
725,9799.30,5096.21
726,9799.30,5098.19
727,9799.30,5096.48
728,10799.30,5110.24
729,13799.30,5119.99
730,13699.30,5090.79
731,13799.25,5118.82
732,13699.30,5092.33
733,14199.30,5087.56
734,13399.30,5119.63
735,13699.30,5089.08
736,13799.30,5121.08
737,13699.30,5089.63
738,14099.30,5112.03
739,14399.30,5107.13
740,13699.25,5086.15
741,13699.25,5087.17
742,9799.30,5086.07
743,9799.30,5093.47
744,9799.30,5094.08
745,9799.25,5095.28
746,9799.25,5098.24
747,9799.30,5096.61
748,9799.25,5095.91
749,9799.30,5097.54
750,9799.30,5097.43
751,9799.30,5095.70
752,14699.30,5094.91
753,14699.30,5095.52
754,14699.30,5098.23
755,14699.30,5098.25
756,13699.30,5090.46
757,13699.30,5095.51
758,14199.30,5117.93
759,14299.30,5099.63
760,13799.30,5120.52
761,13699.30,5090.02
762,13699.30,5084.82
763,14699.30,5097.52
764,13699.30,5088.45
765,11799.30,5103.38
766,9799.30,5110.73
767,9799.30,5097.82
768,9799.30,5095.62
769,9799.30,5095.44
770,9799.30,5093.72
771,9799.30,5092.43
772,9799.30,5093.93
773,9799.25,5097.26
774,9799.30,5100.69
775,10799.30,5112.25
776,13699.30,5088.34
777,13699.30,5092.38
778,13699.30,5088.00
779,13699.30,5088.00
780,14099.30,5087.96
781,14299.30,5099.63
782,13799.25,5087.59
783,14699.25,5101.60
784,13999.30,5096.33
785,13499.30,5121.62
786,13699.30,5093.95
787,13699.25,5089.72
788,13699.30,5094.85
789,9799.30,5093.85
790,9799.25,5098.03
791,9799.30,5098.95
792,9799.30,5097.28
793,9799.30,5099.22
794,9799.30,5101.46
795,9799.30,5098.79
796,9799.30,5097.81
797,9799.25,5098.76
798,9799.30,5096.74
799,14699.25,5097.59
800,14699.30,5098.72
801,14699.30,5097.91
802,16699.30,5106.51
803,13699.30,5091.03
804,13799.30,5084.70
805,14699.30,5096.76
806,14699.25,5098.94
807,13699.30,5091.48
808,13699.25,5096.02
809,13699.30,5091.30
810,13699.30,5093.94
811,13999.25,5122.29
812,12499.30,5116.35
813,9799.30,5114.73
814,9799.25,5102.03
815,9799.30,5100.02
816,9799.30,5098.10
817,9799.25,5098.75
818,9799.30,5100.92
819,9799.25,5097.53
820,9799.25,5095.26
821,9799.30,5097.50
822,10799.25,5108.40
823,13699.30,5124.58
824,13699.30,5093.35
825,13699.25,5086.56
826,13699.30,5091.89
827,14099.30,5093.69
828,14299.25,5096.39
829,13699.30,5090.31
830,13699.30,5095.64
831,13999.30,5096.57
832,14399.30,5095.61
833,13699.30,5088.46
834,13699.30,5092.13
835,13999.30,5093.08
836,9699.30,5127.24
837,9699.30,5103.83
838,9899.30,5104.68
839,9699.30,5085.68
840,9799.25,5098.85
841,9799.30,5098.92
842,9799.30,5101.93
843,9799.30,5096.54
844,9799.30,5099.16
845,9799.30,5098.23
846,13899.30,5100.62
847,13599.30,5116.62
848,13699.30,5092.43
849,13699.30,5088.35
850,13699.25,5092.03
851,14199.30,5123.82
852,14299.30,5096.03
853,13799.30,5112.17
854,13699.30,5098.26
855,13999.30,5092.89
856,14399.30,5090.39
857,13799.30,5122.03
858,13699.30,5091.54
859,9799.30,5091.01
860,9799.30,5094.64
861,9799.30,5083.37
862,9799.25,5107.07
863,9799.30,5095.00
864,9799.25,5093.77
865,9799.25,5093.12
866,9799.30,5093.97
867,9799.30,5092.15
868,9799.30,5092.56
869,14699.30,5093.84
870,14699.30,5095.25
871,14699.30,5099.43
872,14699.30,5098.83
873,13799.30,5124.23
874,13699.25,5091.60
875,14199.30,5122.58
876,14299.30,5095.35
877,13799.25,5122.16
878,13699.30,5085.71
879,13999.25,5100.19
880,14399.30,5091.06
881,13699.30,5086.10
882,9799.30,5095.22
883,9799.30,5094.81
884,9799.30,5093.89
885,9799.30,5094.53
886,9799.30,5095.26
887,9799.30,5095.09
888,9799.30,5096.92
889,9799.30,5095.34
890,9799.30,5097.11
891,9799.25,5095.27
892,12699.25,5124.27
893,13699.30,5088.02
894,13699.30,5092.70
895,14199.25,5110.88
896,14299.30,5112.28
897,13699.30,5122.95
898,13699.25,5093.00
899,14099.30,5110.13
900,14399.25,5107.15
901,13799.30,5121.87
902,13699.30,5091.85
903,13999.30,5093.20
904,14399.25,5089.89
905,10799.30,5100.84
906,9799.30,5094.70
907,9799.30,5095.76
908,9799.25,5094.94
909,9799.25,5095.60
910,9799.25,5094.97
911,9799.30,5082.76
912,9799.30,5107.70
913,9799.25,5097.12
914,9799.30,5095.30
915,12799.30,5123.08
916,13799.30,5121.25
917,13699.30,5092.31
918,14099.25,5091.13
919,14299.30,5093.26
920,13699.30,5087.55
921,13699.25,5091.44
922,14099.30,5113.22
923,14399.30,5113.71
924,13699.30,5087.08
925,13699.30,5091.27
926,13999.30,5095.48
927,13499.25,5117.35
928,11799.25,5103.62
929,9799.30,5110.65
930,9799.30,5097.34
931,9799.30,5100.46
932,9799.30,5099.76
933,9799.30,5095.88
934,9799.30,5097.59
935,9799.25,5097.00
936,9799.30,5098.65
937,9799.30,5096.74
938,10799.30,5110.85
939,13699.30,5088.63
940,13699.25,5093.81
941,13699.30,5086.83
942,13699.30,5093.12
943,14099.30,5088.55
944,14299.30,5097.68
945,13699.30,5085.57
946,13699.30,5087.24
947,13999.30,5094.90
948,13499.30,5116.93
949,13699.30,5090.40
950,13799.30,5085.83
951,13699.30,5090.45
952,9799.30,5089.97
953,9799.30,5092.81
954,9799.30,5097.62
955,9799.30,5098.00
956,9799.30,5097.69
957,9799.30,5093.59
958,9799.30,5096.98
959,9799.30,5097.41
960,9799.25,5100.30
961,9799.30,5098.80
962,14699.25,5098.87
963,14699.25,5094.69
964,14699.30,5092.13
965,14699.30,5095.13
966,13799.30,5122.67
967,13699.30,5089.50
968,14099.30,5087.47
969,13399.30,5117.04
970,13699.30,5091.94
971,13799.30,5121.37
972,13699.25,5089.78
973,13999.30,5094.44
974,13499.25,5116.89
975,11799.25,5102.65
976,9799.30,5098.10
977,9799.30,5111.28
978,9799.25,5096.30
979,9799.30,5094.11
980,9799.25,5094.33
981,9799.30,5091.72
982,9799.30,5093.47
983,9799.30,5097.14
984,9799.30,5095.47
985,10799.30,5108.18
986,13799.30,5122.07
987,13699.30,5090.56
988,13799.25,5123.86
989,13699.25,5093.97
990,14099.30,5087.26
991,14299.30,5096.22
992,13799.30,5120.53
993,13699.30,5088.98
994,13999.30,5093.77
995,13499.30,5119.30
996,13699.30,5091.03
997,13699.25,5086.30
998,13699.30,5092.18
999,9799.25,5091.87
1000,9799.30,5098.25
1001,9799.30,5097.41
1002,9799.30,5097.59
1003,9799.25,5099.60
1004,9799.30,5097.69
1005,9799.30,5095.63
1006,9799.25,5096.32
1007,9799.30,5096.47
1008,9799.30,5094.52
1009,14699.30,5095.85
1010,14699.30,5098.12
1011,14699.30,5095.77
1012,14699.30,5095.00
1013,13799.30,5086.24
1014,13699.25,5091.21
1015,14099.30,5088.56
1016,14299.30,5096.12
1017,13799.30,5121.87
1018,13699.25,5087.16
1019,13999.30,5095.04
1020,13499.25,5116.44
1021,13699.30,5091.32
1022,10799.30,5098.12
1023,9799.30,5092.46
1024,9799.30,5093.23
1025,9799.30,5091.71
1026,9799.25,5080.89
1027,9799.30,5104.60
1028,9799.30,5091.60
1029,9799.30,5094.45
1030,9799.30,5094.24
1031,9799.30,5098.96
1032,12799.30,5083.40
1033,13699.30,5085.08
1034,13699.30,5092.19
1035,14199.30,5105.57
1036,14299.25,5110.04
1037,13699.25,5123.03
1038,13699.25,5091.21
1039,14099.30,5108.76
1040,14399.25,5107.40
1041,13699.25,5086.89
1042,13699.30,5092.05
1043,13999.30,5093.70
1044,14399.25,5089.52
1045,10799.30,5099.59
1046,9799.30,5096.17
1047,9799.25,5095.38
1048,9799.30,5095.43
1049,9799.30,5096.23
1050,9799.25,5096.97
1051,9799.30,5096.95
1052,9799.30,5098.43
1053,9799.25,5094.48
1054,9799.30,5092.12
1055,12699.30,5121.15
1056,13799.30,5122.58
1057,14699.25,5093.44
1058,14699.30,5093.13
1059,14699.25,5093.53
1060,13699.30,5085.02
1061,13699.30,5087.38
1062,14099.30,5110.27
1063,14399.25,5111.00
1064,13699.30,5121.86
1065,13699.30,5090.89
1066,13999.30,5091.32
1067,13499.30,5117.03
1068,11799.25,5100.79
1069,9799.30,5103.96
1070,9799.30,5092.83
1071,9799.30,5095.52
1072,9799.30,5093.40
1073,9799.25,5096.23
1074,9799.30,5093.92
1075,9799.30,5094.34
1076,9799.30,5089.90
1077,9799.30,5090.87
1078,10799.30,5104.46
1079,13799.30,5118.12
1080,13699.30,5085.96
1081,13799.30,5121.03
1082,14699.30,5093.78
1083,14699.25,5094.39
1084,14699.30,5096.20
1085,13799.25,5119.07
1086,13699.30,5091.73
1087,13799.30,5121.25
1088,14699.25,5092.87
1089,13699.30,5085.87
1090,13699.30,5088.96
1091,13799.30,5118.89
1092,9799.25,5094.60
1093,9799.30,5093.40
1094,9799.30,5091.64
1095,9799.25,5094.04
1096,9799.30,5092.62
1097,9799.30,5093.05
1098,9799.25,5095.48
1099,9799.25,5094.77
1100,9799.30,5095.01
1101,9799.30,5095.47
1102,12799.30,5123.20
1103,13699.25,5086.61
1104,14699.25,5093.62
1105,14699.30,5094.24
1106,14699.30,5097.43
1107,13799.30,5118.16
1108,13699.30,5090.41
1109,14699.30,5093.23
1110,13699.25,5089.14
1111,13699.25,5087.00
1112,13699.30,5092.78
1113,13699.25,5085.45
1114,14699.30,5099.48
1115,13699.25,5090.01
1116,9799.30,5102.68
1117,9799.30,5099.78
1118,9799.30,5099.69
1119,9799.30,5096.95
1120,9799.30,5096.51
1121,9799.30,5093.21
1122,9799.30,5095.48
1123,9799.25,5096.57
1124,9799.30,5097.48
1125,9799.30,5095.85
1126,13699.25,5088.25
1127,14699.30,5098.01
1128,13699.30,5086.54
1129,13699.25,5091.27
1130,14099.30,5087.56
1131,13399.30,5117.28
1132,13699.30,5091.26
1133,13699.30,5083.34
1134,13699.30,5087.64
1135,13699.30,5086.00
1136,14699.30,5094.86
1137,13699.30,5083.16
1138,13699.30,5091.83
1139,10799.25,5100.80
1140,9799.30,5093.89
1141,9799.30,5095.86
1142,9799.25,5093.66
1143,9799.30,5092.35
1144,9799.25,5094.30
1145,9799.30,5095.24
1146,9799.30,5096.44
1147,9799.30,5092.66
1148,9799.30,5095.41
1149,12699.30,5122.48
