ctrl_iteration,exec_time,malicious_wait_time
319,21599.30,12739.60
320,21599.25,12739.69
321,21599.30,12740.09
322,21599.25,12738.90
323,21599.30,12743.12
324,21599.25,12740.49
325,21599.30,12739.90
326,19599.25,12784.41
327,17699.30,12756.84
328,17699.30,12736.19
329,17699.30,12770.75
330,17699.30,12754.06
331,17699.30,12752.81
332,21599.30,12738.41
333,22599.30,12742.83
334,21599.25,12732.73
335,21599.25,12741.38
336,21599.30,12735.49
337,21599.30,12741.42
338,21599.30,12746.66
339,21599.25,12748.64
340,21599.25,12746.21
341,17699.25,12770.32
342,17699.30,12761.49
343,17699.30,12753.03
344,17699.30,12752.34
345,17699.30,12757.23
346,22599.25,12748.83
347,21599.30,12736.24
348,21599.30,12733.97
349,21599.30,12735.44
350,22599.30,12751.47
351,21599.30,12730.43
352,21599.30,12732.32
353,21599.30,12737.72
354,21599.25,12730.99
355,17699.30,12760.89
356,17699.30,12751.72
357,17699.30,12757.54
358,17699.30,12749.03
359,17699.25,12752.43
360,22599.30,12750.99
361,21599.30,12738.46
362,21599.30,12734.44
363,21599.30,12734.43
364,22599.30,12742.75
365,21599.30,12730.63
366,21599.30,12727.20
367,21599.30,12723.96
368,21599.30,12721.15
369,17699.25,12747.69
370,17699.30,12749.33
371,17699.30,12753.48
372,17699.30,12748.78
373,17699.25,12749.94
374,22599.30,12737.26
375,22599.25,12736.56
376,21599.30,12722.91
377,21599.30,12726.09
378,21599.30,12732.71
379,21599.30,12730.77
380,21599.30,12731.21
381,21599.25,12739.72
382,21599.30,12735.23
383,17699.25,12758.10
384,17699.30,12757.95
385,17699.30,12754.80
386,17699.30,12759.13
387,17699.30,12762.63
388,22599.25,12755.25
389,22599.30,12743.36
390,21599.25,12733.55
391,21599.30,12740.39
392,21599.30,12740.06
393,21599.25,12733.12
394,21599.25,12734.31
395,21599.30,12728.86
396,21599.30,12724.45
397,17699.25,12751.58
398,17699.30,12752.92
399,17699.25,12757.73
400,17699.30,12756.44
401,17699.30,12756.67
402,22599.25,12749.11
403,21599.30,12737.61
404,21599.30,12739.71
405,21599.30,12736.97
406,21599.25,12742.38
407,21899.25,12733.39
408,21599.25,12746.35
409,21599.30,12743.66
410,21599.30,12727.66
411,17399.30,12749.47
412,17699.30,12759.12
413,17699.30,12761.71
414,17699.30,12760.15
415,17699.30,12766.15
416,22599.30,12757.56
417,22599.30,12749.93
418,21599.25,12744.32
419,21599.30,12744.44
420,21599.30,12737.59
421,21599.30,12740.77
422,21599.30,12737.19
423,21599.30,12741.49
424,21599.30,12733.58
425,17699.30,12755.69
426,17699.30,12751.52
427,17699.25,12752.66
428,17699.25,12755.12
429,17699.30,12760.96
430,22599.30,12746.91
431,21599.30,12737.51
432,21599.30,12737.64
433,21599.30,12737.75
434,21599.25,12729.90
435,21599.30,12733.89
436,21599.25,12732.05
437,21599.30,12735.48
438,21599.25,12734.17
439,17699.25,12756.86
440,17699.30,12751.85
441,17699.30,12754.27
442,17699.30,12753.51
443,17699.25,12761.63
444,22599.30,12749.23
445,21599.30,12734.43
446,21599.30,12735.93
447,21599.30,12737.06
448,21599.30,12736.02
449,21599.30,12735.64
450,21599.25,12734.59
451,21599.25,12732.53
452,21599.30,12740.11
453,17699.30,12759.05
454,17699.25,12751.54
455,17699.30,12755.40
456,17699.30,12753.19
457,17699.30,12757.99
458,22599.30,12750.75
459,22599.30,12745.12
460,22599.25,12748.03
461,22599.30,12746.00
462,22599.30,12748.02
463,21599.25,12729.53
464,21599.30,12738.17
465,21599.30,12741.74
466,17699.25,12766.14
467,17699.30,12769.20
468,17699.30,12761.94
469,17699.30,12768.71
470,17699.30,12760.81
471,17699.25,12765.33
472,21599.30,12750.64
473,21599.25,12747.22
474,21599.30,12749.03
475,21599.30,12741.08
476,21599.30,12745.17
477,21599.25,12739.40
478,21599.30,12743.04
479,21599.30,12743.49
480,17699.30,12754.66
481,17699.30,12752.69
482,17699.30,12756.39
483,17799.30,12774.52
484,17599.30,12743.76
485,19599.25,12724.29
486,21599.30,12744.21
487,21599.30,12746.50
488,21599.25,12742.88
489,21599.25,12735.90
490,21899.30,12751.92
491,21699.30,12776.42
492,21599.25,12743.18
493,21599.30,12742.22
494,17399.25,12744.38
495,17699.30,12761.51
496,17699.30,12753.75
497,17699.30,12749.61
498,17699.30,12758.06
499,22599.30,12748.91
500,22599.30,12745.37
501,21599.30,12737.60
502,21599.30,12742.55
503,21599.30,12739.27
504,21599.30,12730.53
505,21599.30,12732.51
506,21599.30,12736.01
507,21599.30,12731.55
508,17699.25,12760.09
509,17699.25,12754.62
510,17699.25,12753.64
511,17699.30,12758.41
512,17699.30,12753.00
513,22599.30,12744.50
514,21599.30,12734.15
515,21599.30,12741.92
516,21599.25,12738.97
517,21599.30,12731.43
518,21599.30,12735.46
519,21599.30,12730.74
520,21599.25,12744.64
521,21599.30,12738.86
522,17699.30,12755.08
523,17699.25,12755.43
524,17699.30,12746.54
525,17699.30,12754.84
526,17699.30,12739.08
527,22599.30,12759.90
528,21599.30,12733.91
529,21599.30,12727.87
530,21599.30,12732.55
531,21599.30,12738.75
532,21599.30,12741.65
533,21599.30,12745.85
534,21599.30,12742.50
535,21599.25,12743.84
536,17699.30,12760.46
537,17699.30,12753.71
538,17699.30,12756.24
539,17699.30,12753.15
540,17699.30,12750.90
541,22599.25,12750.13
542,21599.30,12738.40
543,21599.30,12744.55
544,21599.30,12732.41
545,21599.25,12731.80
546,21599.25,12734.85
547,21599.30,12736.16
548,21599.30,12739.80
549,21599.30,12738.81
550,17699.30,12757.84
551,17699.30,12755.51
552,17699.30,12762.48
553,17699.30,12761.55
554,17699.25,12756.91
555,22599.30,12757.92
556,22599.25,12757.76
557,22599.30,12745.63
558,22599.30,12750.78
559,22599.30,12748.77
560,21599.30,12737.99
561,21599.30,12737.47
562,21599.25,12742.64
563,20599.30,12729.00
564,17699.30,12764.57
565,17699.25,12750.30
566,17699.30,12780.80
567,17699.25,12758.53
568,17699.30,12762.49
569,21699.25,12755.30
570,21999.25,12777.20
571,21599.30,12724.22
572,21599.30,12727.00
573,22199.25,12759.58
574,22599.30,12740.58
575,21599.30,12737.54
576,21599.30,12734.69
577,19699.30,12776.83
578,17699.30,12754.70
579,17699.25,12758.47
580,17699.30,12756.86
581,17699.30,12752.68
582,17699.30,12759.97
583,21599.30,12732.12
584,22599.30,12753.67
585,22599.30,12742.39
586,22599.30,12741.76
587,22599.30,12743.70
588,21599.30,12723.76
589,21599.30,12731.59
590,25499.25,12779.94
591,17699.30,12731.64
592,17699.30,12745.69
593,17699.30,12747.26
594,17699.30,12745.44
595,17699.30,12748.14
596,17699.25,12749.08
597,21599.30,12736.10
598,21599.30,12735.80
599,21599.30,12739.38
600,21599.30,12735.58
601,22599.30,12743.11
602,21599.30,12739.78
603,21599.30,12737.55
604,21599.30,12735.62
605,20599.30,12724.90
606,17699.30,12747.19
607,17699.25,12754.70
608,17699.30,12750.77
609,17699.30,12753.61
610,17699.30,12752.06
611,21799.30,12776.97
612,21899.25,12760.38
613,21599.30,12720.91
614,21699.30,12725.15
615,21599.30,12745.72
616,21499.30,12741.53
617,21599.25,12747.24
618,21599.25,12735.22
619,17399.30,12737.90
620,17699.30,12753.85
621,17699.30,12751.42
622,17699.25,12751.17
623,17699.30,12748.57
624,17699.30,12753.08
625,21599.30,12732.93
626,21599.30,12738.19
627,22599.25,12744.05
628,22599.30,12746.27
629,22599.30,12750.59
630,21599.30,12730.98
631,21599.30,12734.90
632,21599.30,12735.42
633,17699.30,12741.02
634,17699.30,12744.52
635,17699.30,12751.23
636,17699.30,12754.38
637,17699.30,12752.79
638,17699.30,12752.88
639,21599.30,12741.01
640,21599.25,12738.06
641,21599.30,12738.84
642,21599.30,12739.18
643,21599.30,12743.26
644,21599.30,12730.25
645,21599.30,12739.37
646,21599.25,12743.13
647,17699.30,12751.48
648,17699.30,12760.51
649,17699.25,12761.27
650,17699.25,12758.69
651,17699.30,12759.78
652,21599.30,12749.56
653,21599.25,12751.11
654,21599.30,12748.40
655,21599.30,12747.98
656,21599.30,12749.33
657,21599.30,12734.20
658,21599.25,12741.36
659,21599.30,12738.47
660,18699.30,12765.37
661,17699.25,12769.67
662,17699.25,12762.71
663,17699.30,12762.35
664,17699.25,12763.93
665,17699.30,12760.02
666,21599.25,12738.74
667,22599.25,12746.78
668,22599.30,12748.98
669,22599.30,12745.55
670,22599.25,12750.10
671,21599.25,12742.03
672,21599.30,12747.61
673,21599.30,12750.30
674,20699.30,12776.75
675,17699.25,12780.04
676,17699.30,12753.43
677,17699.30,12760.54
678,17699.30,12761.74
679,17699.25,12764.03
680,21799.30,12770.34
681,21799.30,12728.31
682,21599.30,12729.10
683,21599.30,12732.81
684,21599.25,12762.89
685,21499.30,12734.77
686,21599.30,12739.72
687,21599.30,12732.59
688,17399.30,12747.56
689,17699.30,12760.55
690,17699.30,12759.23
691,17699.30,12753.84
692,17699.25,12758.17
693,17699.30,12758.26
694,21599.30,12741.19
695,21599.30,12736.86
696,22599.30,12751.21
697,22599.30,12745.63
698,22599.30,12752.06
699,21599.25,12747.59
700,21599.30,12740.51
701,21599.30,12742.49
702,20599.25,12734.63
703,17699.30,12763.25
704,17699.30,12763.65
705,17699.30,12761.14
706,17699.25,12758.94
707,17699.30,12759.76
708,21699.30,12730.65
709,21899.25,12748.21
710,21599.30,12729.31
711,21599.30,12726.84
712,22199.30,12760.94
713,22599.30,12741.23
714,21599.25,12734.48
715,21599.25,12739.12
716,19599.30,12720.71
717,17699.30,12765.27
718,17699.30,12759.18
719,17699.30,12761.21
720,17699.25,12756.70
721,17699.25,12753.47
722,21599.30,12737.13
723,22599.30,12742.96
724,22599.30,12745.64
725,22599.30,12751.93
726,22599.30,12750.91
727,21899.30,12754.93
728,21599.25,12730.03
729,21599.25,12776.48
730,17399.25,12770.31
731,17699.30,12755.24
732,17699.30,12760.48
733,17699.25,12758.29
734,17699.30,12758.15
735,17699.25,12753.86
736,21599.25,12741.14
737,21599.30,12743.09
738,21599.25,12743.16
739,22599.30,12760.43
740,22599.30,12749.98
741,21599.30,12734.82
742,21599.30,12741.67
743,21599.30,12753.80
744,17699.30,12767.64
745,17699.30,12770.35
746,17699.30,12769.46
747,17699.25,12769.02
748,17699.30,12770.63
749,17699.30,12770.62
750,21599.25,12757.09
751,21599.30,12744.56
752,21599.30,12749.78
753,21599.30,12751.45
754,21599.30,12749.92
755,21599.30,12750.14
756,21599.30,12741.62
757,21599.30,12751.39
758,17699.30,12757.13
759,17699.30,12756.10
760,17599.30,12791.86
761,17699.25,12763.40
762,17699.30,12772.25
763,19599.25,12729.91
764,21599.25,12737.99
765,21599.30,12735.15
766,21599.25,12741.00
767,21599.25,12735.39
768,21899.30,12746.91
769,21699.30,12750.28
770,21599.25,12748.62
771,21599.30,12740.23
772,17399.30,12747.21
773,17699.30,12757.73
774,17699.30,12761.91
775,17699.30,12766.25
776,17699.25,12759.66
777,22599.25,12754.93
778,22599.30,12749.61
779,21599.30,12728.68
780,21599.25,12755.74
781,21599.25,12738.08
782,21599.30,12736.30
783,21599.30,12743.49
784,22599.25,12760.05
785,21599.30,12737.92
786,17699.30,12768.90
787,17699.25,12765.50
788,17699.25,12768.92
789,17699.30,12757.63
790,17699.25,12793.27
791,22599.25,12763.08
792,21599.30,12755.04
793,21599.30,12748.50
794,21599.25,12745.66
795,21599.30,12748.20
796,21599.30,12744.31
797,21599.30,12750.08
798,21599.30,12748.39
799,21899.25,12767.30
800,17399.30,12745.78
801,17699.30,12769.31
802,17699.25,12764.90
803,17699.30,12769.65
804,17699.30,12771.99
805,22599.30,12766.00
806,22599.30,12752.87
807,21599.30,12749.89
808,21599.30,12746.79
809,21599.30,12747.58
810,21599.30,12746.67
811,21599.30,12739.35
812,21599.30,12746.15
813,20699.30,12783.39
814,17699.30,12772.92
815,17699.30,12761.91
816,17699.25,12763.18
817,17699.30,12761.11
818,17699.30,12761.72
819,22599.25,12753.83
820,22599.30,12746.51
821,22599.25,12747.50
822,22599.30,12754.80
823,22599.30,12749.23
824,21899.30,12753.45
825,21599.30,12740.68
826,21599.30,12745.23
827,17399.30,12747.11
828,17699.25,12759.44
829,17699.30,12769.20
830,17699.30,12763.53
831,17699.30,12765.69
832,17699.30,12764.28
833,21599.30,12738.44
834,21599.25,12736.74
835,21599.30,12739.40
836,22599.25,12747.30
837,25499.30,12729.71
838,21599.30,12728.96
839,21599.25,12745.90
840,21599.30,12740.16
841,17699.30,12746.98
842,17699.30,12751.33
843,17699.30,12750.01
844,17699.30,12758.31
845,17699.30,12755.40
846,17699.30,12753.29
847,21999.30,12762.01
848,21599.30,12776.40
849,21599.30,12723.43
850,21599.30,12742.61
851,21199.25,12740.22
852,21599.25,12738.96
853,21599.30,12726.01
854,21599.25,12755.49
855,17699.30,12763.91
856,17699.25,12761.93
857,17699.30,12764.44
858,17699.30,12757.94
859,17699.30,12754.57
860,17699.30,12747.37
861,21599.25,12739.93
862,21599.25,12737.62
863,21599.30,12735.33
864,21599.30,12729.01
865,21599.30,12732.99
866,21599.25,12728.51
867,21599.30,12729.34
868,21599.30,12727.00
869,17699.30,12739.38
870,17699.30,12752.24
871,17699.30,12748.63
872,17699.30,12750.32
873,17699.30,12752.01
874,17699.25,12756.59
875,21599.30,12734.85
876,21599.30,12732.69
877,22599.25,12749.50
878,22599.30,12754.03
879,22599.30,12745.91
880,21599.30,12736.01
881,21599.30,12735.19
882,21599.30,12733.35
883,17699.25,12735.24
884,17699.30,12765.85
885,17699.25,12758.62
886,17699.30,12758.70
887,17699.30,12750.09
888,17699.25,12755.33
889,21599.30,12739.70
890,21599.30,12738.34
891,21599.30,12742.84
892,21599.30,12743.77
893,21599.30,12746.09
894,21599.30,12738.56
895,21599.25,12744.69
896,21799.30,12753.82
897,17499.25,12731.19
898,17699.30,12756.42
899,17699.30,12755.57
900,17699.30,12759.07
901,17699.30,12757.43
902,17699.30,12755.28
903,22599.30,12752.27
904,22599.30,12743.90
905,21599.30,12744.85
906,21599.30,12741.36
907,21599.30,12736.94
908,21599.30,12739.63
909,21599.30,12737.04
910,21599.30,12737.49
911,17699.25,12757.58
912,17699.30,12757.60
913,17699.25,12758.30
914,17699.30,12759.23
915,17699.30,12762.15
916,17699.30,12762.03
917,21599.30,12748.09
918,21599.30,12744.92
919,21599.30,12734.46
920,21599.30,12741.48
921,21599.30,12738.00
922,21599.30,12737.36
923,21599.25,12733.87
924,21599.30,12738.31
925,17699.30,12757.57
926,17699.25,12757.03
927,17699.25,12755.82
928,17699.25,12757.84
929,17699.25,12754.60
930,17699.25,12755.01
931,22599.30,12749.19
932,22599.25,12741.90
933,21599.30,12730.96
934,21599.25,12736.36
935,21599.30,12732.87
936,21599.30,12730.50
937,21599.30,12735.60
938,21599.30,12742.83
939,17699.25,12757.40
940,17699.30,12756.25
941,17699.30,12756.95
942,17699.30,12760.52
943,17699.30,12749.58
944,17699.30,12752.54
945,21599.25,12736.90
946,21599.30,12726.38
947,21599.30,12732.52
948,21599.30,12734.36
949,21599.30,12733.02
950,21599.25,12730.00
951,21599.30,12734.28
952,21599.25,12726.77
953,17699.30,12744.83
954,17699.25,12748.18
955,17699.30,12760.66
956,17699.25,12760.53
957,17699.30,12762.13
958,17699.30,12752.66
959,21599.25,12742.86
960,21599.25,12736.02
961,22599.30,12751.75
962,22599.30,12746.19
963,22599.30,12744.13
964,21599.30,12737.25
965,21599.30,12740.97
966,21599.25,12738.90
967,20599.30,12725.69
968,17699.30,12757.40
969,17699.30,12766.82
970,17699.30,12766.31
971,17699.30,12766.06
972,17699.30,12762.63
973,21699.30,12729.02
974,21499.30,12754.11
975,21599.30,12744.31
976,21599.25,12739.60
977,21599.30,12743.85
978,21599.30,12736.11
979,21599.25,12738.70
980,21599.25,12737.75
981,21599.30,12735.14
982,17699.25,12750.67
983,17699.30,12757.58
984,17699.30,12766.09
985,17699.30,12760.04
986,17699.30,12762.89
987,22599.25,12749.99
988,21599.30,12732.18
989,21599.30,12730.28
990,21599.30,12734.94
991,22599.30,12754.54
992,21599.30,12734.36
993,21699.30,12781.94
994,21599.25,12757.48
995,21599.25,12747.41
996,17699.30,12770.71
997,17699.30,12766.03
998,17699.25,12767.59
999,17699.30,12765.43
1000,17699.30,12762.50
1001,22599.30,12760.39
1002,22599.30,12755.99
1003,21599.30,12752.50
1004,21599.25,12753.22
1005,21599.30,12749.32
1006,21599.30,12746.15
1007,21599.30,12743.08
1008,21599.25,12743.15
1009,20599.30,12721.36
1010,17699.25,12774.68
1011,17699.25,12761.98
1012,17699.30,12767.32
1013,17699.25,12760.78
1014,17699.30,12764.77
1015,22599.30,12754.19
1016,22599.30,12746.63
1017,21599.25,12733.63
1018,21599.30,12718.89
1019,21599.25,12744.26
1020,21599.25,12743.39
1021,21599.30,12737.43
1022,21599.30,12733.82
1023,20699.30,12772.68
1024,17699.30,12766.44
1025,17699.30,12755.16
1026,17699.30,12754.61
1027,17699.25,12749.14
1028,17699.25,12745.31
1029,22599.30,12744.95
1030,21599.30,12736.76
1031,21599.25,12728.31
1032,21599.30,12727.91
1033,22599.30,12745.91
1034,21899.30,12751.72
1035,21599.30,12726.80
1036,21599.30,12738.85
1037,21599.30,12741.34
1038,17399.25,12749.63
1039,17699.25,12759.85
1040,17699.30,12757.95
1041,17699.25,12753.70
1042,17699.30,12760.43
1043,22599.25,12749.81
1044,21599.30,12735.39
1045,21599.25,12734.88
1046,21599.25,12739.85
1047,21599.30,12736.15
1048,21599.30,12735.03
1049,21599.30,12737.67
1050,21599.25,12740.56
1051,18699.30,12761.36
1052,17699.30,12756.88
1053,17599.30,12742.31
1054,17699.30,12754.50
1055,17699.30,12757.29
1056,17699.30,12760.60
1057,21599.25,12743.81
1058,22599.30,12762.28
1059,21599.30,12735.26
1060,21599.25,12743.16
1061,21599.25,12746.62
1062,21599.25,12749.09
1063,21599.30,12741.69
1064,21599.30,12744.82
1065,20599.30,12720.11
1066,17699.30,12765.69
1067,17699.25,12762.36
1068,17699.25,12757.30
1069,17699.30,12756.08
1070,17699.30,12752.92
1071,22599.30,12751.19
1072,21599.25,12745.29
1073,21599.30,12732.90
1074,21599.25,12735.00
1075,21599.30,12736.16
1076,21599.30,12735.10
1077,21599.30,12735.57
1078,21599.30,12732.25
1079,17699.30,12741.59
1080,17699.30,12752.97
1081,17699.30,12758.91
1082,17699.25,12765.09
1083,17699.30,12765.16
1084,17699.30,12770.83
1085,21599.30,12746.03
1086,21999.30,12749.17
1087,21599.30,12732.98
1088,21699.30,12770.30
1089,22099.30,12725.31
1090,22599.30,12751.41
1091,21599.25,12738.32
1092,21599.30,12748.07
1093,19699.25,12777.84
1094,17699.30,12759.37
1095,17699.30,12752.23
1096,17699.30,12757.15
1097,17699.30,12753.24
1098,17699.25,12752.02
1099,21599.30,12732.03
1100,22599.30,12744.34
1101,21599.30,12730.57
1102,21599.30,12735.82
1103,21599.25,12739.92
1104,21599.30,12736.89
1105,21599.25,12728.48
1106,21599.25,12737.88
1107,21599.30,12740.96
1108,17699.30,12759.76
1109,17699.30,12754.95
1110,17699.30,12758.10
1111,17699.25,12754.21
1112,17699.30,12753.67
1113,22599.30,12751.55
1114,21599.25,12739.11
1115,21599.30,12738.31
1116,21599.25,12742.94
1117,22599.30,12758.18
1118,22599.25,12750.87
1119,21599.25,12749.74
1120,21599.30,12743.78
1121,21599.30,12742.65
1122,17699.30,12743.60
1123,17699.25,12778.15
1124,17699.30,12757.60
1125,17699.30,12762.86
1126,17699.30,12757.55
1127,17699.30,12754.19
1128,21599.25,12741.16
1129,21599.25,12732.13
1130,21599.30,12731.11
1131,21599.30,12734.48
1132,21599.30,12732.70
1133,21599.30,12732.10
1134,21599.30,12733.59
1135,21599.30,12733.36
1136,17699.30,12749.44
1137,17699.25,12751.45
1138,17699.30,12757.69
1139,17699.30,12754.03
1140,17699.30,12753.94
1141,17699.30,12751.54
1142,21599.25,12733.66
1143,21599.30,12733.91
1144,21599.30,12737.95
1145,21599.30,12739.74
1146,21599.30,12740.18
1147,21599.30,12746.37
1148,21599.30,12741.08
1149,21599.25,12742.36
