ctrl_iteration,exec_time,malicious_wait_time
103,11799.30,2562.94
104,11799.30,2559.73
105,11799.30,2562.64
106,11799.25,2559.53
107,11799.30,2561.03
108,11799.25,2559.12
109,11799.30,2562.57
110,11799.25,2560.22
111,14699.30,2553.89
112,11799.30,2560.55
113,11799.30,2563.79
114,11799.30,2559.80
115,11799.25,2564.29
116,11799.30,2559.85
117,9799.30,2545.91
118,7799.30,2546.14
119,7899.25,2570.87
120,7899.30,2572.06
121,7899.30,2572.51
122,7899.30,2571.58
123,7899.30,2570.95
124,7899.30,2569.67
125,7899.30,2570.81
126,7899.25,2570.05
127,7899.30,2570.69
128,7899.30,2571.61
129,7899.30,2571.60
130,11799.30,2562.36
131,11799.25,2561.85
132,11799.30,2559.05
133,11799.25,2562.44
134,11799.30,2558.07
135,11799.30,2562.29
136,11799.30,2558.53
137,11799.25,2563.42
138,11799.30,2559.26
139,11799.25,2563.27
140,11799.30,2560.31
141,11799.25,2564.17
142,11799.30,2561.84
143,11799.25,2564.64
144,11899.30,2565.77
145,11699.30,2559.39
146,9799.30,2550.70
147,7899.30,2573.00
148,7899.25,2571.13
149,7899.30,2571.40
150,7899.30,2570.21
151,7899.30,2572.06
152,7899.30,2572.25
153,7899.25,2571.59
154,7899.25,2569.71
155,7899.25,2570.79
156,7899.30,2571.74
157,7899.30,2570.81
158,7899.25,2571.40
159,12799.30,2564.81
160,11799.25,2561.02
161,11799.30,2558.23
162,11799.30,2561.22
163,11799.30,2558.58
164,11799.30,2562.42
165,11799.30,2558.96
166,11799.30,2562.29
167,11799.30,2560.26
168,11799.25,2563.60
169,11799.25,2559.89
170,11799.25,2563.14
171,11799.30,2558.78
172,11799.30,2562.31
173,11799.30,2558.62
174,11799.30,2562.44
175,8899.30,2573.44
176,7899.30,2571.83
177,7899.30,2572.05
178,7899.25,2570.90
179,7899.30,2570.93
180,7899.25,2570.60
181,7899.30,2570.98
182,7899.30,2569.76
183,7899.30,2571.62
184,7899.30,2572.29
185,7899.25,2572.41
186,7899.30,2572.87
187,7899.25,2572.80
188,12799.30,2560.57
189,12799.25,2568.49
190,12199.30,2561.95
191,12399.30,2562.69
192,14699.30,2552.52
193,11799.30,2558.42
194,11799.30,2564.13
195,11799.25,2559.52
196,11799.30,2558.00
197,11799.30,2564.01
198,11799.30,2561.75
199,11799.25,2557.16
200,11799.25,2561.71
201,11799.30,2558.74
202,11799.25,2561.65
203,9799.30,2549.03
204,7899.30,2571.02
205,7899.25,2571.02
206,7899.30,2570.83
207,7899.30,2570.87
208,7899.25,2571.69
209,7899.30,2572.21
210,7899.30,2571.14
211,7899.25,2572.98
212,7899.30,2572.07
213,7899.30,2572.38
214,7899.25,2571.18
215,7899.30,2571.51
216,12799.30,2565.30
217,11799.25,2561.53
218,11799.30,2559.87
219,11799.30,2560.56
220,11799.30,2558.10
221,11799.30,2559.82
222,11799.30,2556.49
223,11699.25,2557.21
224,11799.30,2558.22
225,11799.30,2560.63
226,11799.30,2557.55
227,11799.25,2561.42
228,11799.25,2558.26
229,11799.30,2560.09
230,11799.30,2559.07
231,11799.25,2561.08
232,8899.30,2572.24
233,7899.30,2569.72
234,7899.25,2569.72
235,7899.30,2569.60
236,7899.30,2570.14
237,7899.25,2570.26
238,7899.30,2569.71
239,7899.25,2569.32
240,7899.30,2571.57
241,7899.30,2570.68
242,7899.30,2570.95
243,7899.25,2570.77
244,7899.30,2569.37
245,12799.30,2565.21
246,12799.30,2562.76
247,12199.30,2561.15
248,12399.30,2562.06
249,14699.30,2553.56
250,11799.30,2560.25
251,11799.30,2563.29
252,11799.30,2558.96
253,11799.30,2562.26
254,11799.30,2558.55
255,11799.30,2556.89
256,11799.25,2563.44
257,11799.25,2561.63
258,11799.30,2557.56
259,11799.25,2561.72
260,9799.30,2549.33
261,7899.25,2571.11
262,7899.30,2571.28
263,7899.30,2571.07
264,7899.30,2571.94
265,7899.30,2572.00
266,7899.30,2570.56
267,7899.25,2569.50
268,7899.30,2571.01
269,7899.30,2569.72
270,7899.30,2568.92
271,7899.30,2570.00
272,7899.30,2570.67
273,12799.30,2563.12
274,12899.30,2560.76
275,11699.25,2559.98
276,11799.25,2556.66
277,11799.30,2562.81
278,11799.30,2561.06
279,11799.25,2557.59
280,11799.30,2560.06
281,11799.30,2554.80
282,11799.30,2559.81
283,11799.30,2557.26
284,11799.25,2559.72
285,11799.30,2556.06
286,11799.25,2559.60
287,11799.30,2557.60
288,11799.25,2560.25
289,7999.30,2546.24
290,7699.30,2559.30
291,7899.30,2569.52
292,7899.30,2570.18
293,7899.30,2570.04
294,7899.30,2569.89
295,7899.30,2570.04
296,7899.30,2570.37
297,7899.25,2570.70
298,7899.30,2570.10
299,7899.30,2569.98
300,7899.30,2569.75
301,7899.30,2569.57
302,12799.30,2563.74
303,12799.25,2563.12
304,12199.30,2561.55
305,12399.30,2559.80
306,14799.30,2551.37
307,11799.25,2559.22
308,11799.30,2562.19
309,11799.30,2557.53
310,11799.30,2559.40
311,11799.30,2557.17
312,11799.25,2559.07
313,11799.30,2558.19
314,11799.25,2556.61
315,11799.30,2561.78
316,11799.30,2560.59
317,9799.30,2550.04
318,7899.25,2570.48
319,7899.30,2570.79
320,7899.30,2569.57
321,7899.30,2569.86
322,7899.30,2569.22
323,7899.30,2569.57
324,7899.30,2570.87
325,7899.30,2570.83
326,7899.30,2571.23
327,7899.30,2571.02
328,7899.30,2571.28
329,7899.30,2573.19
330,12799.25,2564.46
331,12899.30,2563.62
332,11699.30,2562.18
333,11799.30,2561.33
334,11799.30,2559.19
335,11799.25,2557.60
336,11799.30,2564.37
337,11799.30,2560.92
338,11799.30,2556.61
339,11799.30,2560.57
340,11799.30,2560.45
341,11799.30,2562.59
342,11799.30,2560.28
343,11799.30,2564.52
344,11799.30,2559.90
345,11799.30,2562.48
346,8799.30,2545.96
347,7899.30,2572.34
348,7899.25,2573.32
349,7899.30,2572.22
350,7899.30,2572.36
351,7899.30,2571.72
352,7899.30,2572.84
353,7899.30,2572.66
354,7899.30,2571.24
355,7899.30,2570.38
356,7899.30,2571.30
357,7899.30,2571.93
358,7899.30,2572.05
359,12799.30,2565.99
360,12799.30,2563.21
361,12199.30,2559.77
362,12399.30,2561.68
363,14699.30,2553.19
364,11799.30,2558.81
365,11799.30,2562.89
366,11799.30,2557.09
367,11799.30,2561.04
368,11799.25,2556.72
369,11799.30,2559.73
370,11799.30,2557.63
371,11799.30,2560.06
372,11799.30,2557.78
373,11799.30,2561.46
374,9799.30,2549.82
375,7899.30,2569.60
376,7899.30,2570.71
377,7899.30,2572.78
378,7899.30,2571.44
379,7899.30,2571.40
380,7899.30,2570.95
381,7899.30,2570.26
382,7899.30,2571.96
383,7899.25,2571.26
384,7899.30,2570.11
385,7899.30,2569.98
386,7899.30,2569.52
387,12799.25,2562.53
388,11799.30,2560.10
389,11799.30,2557.30
390,11799.25,2560.90
391,11799.30,2556.80
392,11799.25,2561.19
393,11799.25,2558.51
394,11799.30,2556.40
395,11799.30,2561.85
396,11799.30,2559.82
397,11799.25,2556.52
398,11799.30,2561.27
399,11799.30,2559.51
400,11799.25,2557.23
401,11799.30,2561.43
402,11799.25,2558.10
403,7899.30,2569.97
404,7899.30,2570.11
405,7899.30,2569.12
406,7899.25,2568.72
407,7899.30,2570.15
408,7899.30,2570.40
409,7899.30,2571.49
410,7899.30,2572.37
411,7899.30,2571.81
412,7899.30,2570.19
413,7899.30,2569.01
414,7899.30,2571.00
415,7899.25,2570.91
416,12799.25,2566.08
417,12799.30,2563.81
418,12199.30,2561.53
419,12399.30,2563.34
420,14699.30,2552.85
421,11799.30,2558.90
422,11799.25,2563.17
423,11799.30,2559.23
424,11799.30,2562.14
425,11799.30,2560.51
426,11799.30,2560.51
427,11799.30,2559.70
428,11799.25,2562.89
429,11799.25,2558.70
430,11799.30,2560.98
431,9799.30,2549.97
432,7899.30,2572.02
433,7899.30,2572.71
434,7899.30,2572.04
435,7899.30,2572.29
436,7899.25,2572.42
437,7899.30,2572.08
438,7899.30,2572.14
439,7899.30,2571.53
440,7899.30,2571.79
441,7899.25,2571.64
442,7899.25,2569.15
443,7899.30,2572.52
444,12799.30,2564.86
445,12799.30,2565.25
446,11799.30,2558.80
447,11799.30,2562.33
448,11799.30,2559.60
449,11799.30,2562.87
450,11799.30,2558.80
451,11799.30,2563.57
452,11799.30,2558.41
453,11799.30,2561.76
454,11799.30,2559.60
455,11799.30,2564.01
456,11799.25,2559.59
457,11799.30,2562.72
458,11799.25,2559.50
459,11799.30,2563.51
460,7899.25,2568.97
461,7899.30,2573.44
462,7899.30,2570.74
463,7899.30,2572.48
464,7899.30,2572.35
465,7899.30,2572.25
466,7899.25,2572.24
467,7899.30,2572.10
468,7899.30,2572.86
469,7899.30,2571.94
470,7899.30,2571.32
471,7899.30,2571.89
472,7899.30,2572.15
473,12799.30,2565.38
474,12799.25,2566.92
475,12199.30,2562.46
476,12399.30,2562.85
477,14699.30,2552.72
478,11799.30,2557.53
479,11799.25,2562.14
480,11799.30,2559.88
481,11799.25,2563.09
482,11799.25,2559.74
483,11799.30,2561.52
484,11799.30,2557.25
485,11799.30,2562.14
486,11799.25,2557.37
487,11799.30,2561.81
488,9799.30,2550.13
489,7899.30,2571.56
490,7899.30,2569.85
491,7899.30,2570.02
492,7899.25,2571.85
493,7899.30,2570.30
494,7899.30,2570.60
495,7899.30,2571.16
496,7899.30,2571.50
497,7899.30,2571.49
498,7899.25,2571.44
499,7899.25,2572.26
500,7899.25,2570.52
501,12799.30,2564.19
502,12899.30,2563.04
503,11699.25,2562.50
504,11799.25,2561.47
505,11799.30,2557.58
506,11799.30,2559.45
507,11799.30,2557.85
508,11899.30,2564.02
509,11799.30,2558.20
510,11799.25,2561.36
511,11799.30,2556.49
512,11799.30,2559.75
513,11799.30,2558.44
514,11799.30,2561.24
515,11799.25,2557.56
516,11799.30,2561.75
517,8899.30,2572.41
518,7899.30,2572.42
519,7899.30,2570.73
520,7899.30,2571.60
521,7899.25,2573.63
522,7899.30,2573.25
523,7899.30,2572.80
524,7799.30,2573.61
525,7899.30,2572.76
526,7899.25,2572.45
527,7899.25,2570.48
528,7899.30,2570.72
529,7899.30,2569.89
530,12799.30,2564.49
531,11799.30,2558.01
532,11799.30,2562.27
533,11799.30,2557.36
534,11799.30,2560.55
535,11799.25,2559.11
536,11799.25,2561.73
537,11799.30,2559.44
538,11799.30,2562.59
539,11799.30,2558.33
540,11799.30,2562.42
541,11799.30,2557.22
542,11799.30,2561.36
543,11799.30,2559.19
544,11799.30,2560.97
545,11799.30,2558.90
546,7899.30,2571.21
547,7899.30,2571.60
548,7899.30,2570.93
549,7899.30,2569.94
550,7899.30,2571.35
551,7899.30,2571.06
552,7899.30,2571.48
553,7899.30,2569.27
554,7899.25,2571.79
555,7899.25,2571.62
556,7899.30,2570.76
557,7899.30,2570.56
558,7899.30,2572.47
559,12799.30,2566.04
560,12799.25,2562.98
561,12199.25,2560.37
562,12399.30,2561.74
563,14699.25,2552.38
564,11799.25,2561.12
565,11799.30,2562.41
566,11799.30,2559.22
567,11799.30,2561.37
568,11799.30,2559.73
569,11799.30,2562.92
570,11799.30,2558.71
571,11799.25,2562.64
572,11799.30,2558.19
573,11799.30,2563.02
574,9799.30,2550.57
575,7899.30,2570.93
576,7899.25,2571.50
577,7899.30,2570.89
578,7899.30,2571.05
579,7899.30,2572.34
580,7899.30,2571.23
581,7899.30,2572.03
582,7899.25,2570.21
583,7899.30,2572.85
584,7899.30,2570.15
585,7899.25,2571.33
586,7899.30,2572.44
587,12799.30,2564.21
588,11799.30,2561.93
589,11799.25,2558.37
590,11799.30,2561.04
591,11799.30,2557.91
592,11799.25,2556.61
593,11799.25,2564.02
594,11799.25,2562.29
595,11799.30,2558.87
596,11799.30,2563.16
597,11799.25,2559.50
598,11799.30,2561.23
599,11799.30,2558.38
600,11799.30,2564.35
601,11799.30,2561.96
602,11799.25,2565.24
603,8799.30,2545.30
604,7899.30,2573.05
605,7899.30,2572.41
606,7899.30,2570.37
607,7899.30,2571.80
608,7899.30,2570.50
609,7899.30,2570.40
610,7899.30,2571.44
611,7899.30,2570.77
612,7899.30,2570.26
613,7899.30,2570.93
614,7899.25,2572.12
615,7899.25,2572.01
616,12799.30,2566.03
617,12799.30,2563.77
618,11799.30,2559.10
619,12799.30,2565.00
620,12799.30,2562.18
621,12799.25,2563.38
622,12799.30,2563.36
623,12799.30,2563.63
624,12799.30,2562.62
625,12799.30,2564.26
626,12799.30,2564.22
627,12799.30,2563.26
628,12799.30,2566.09
629,12799.30,2557.83
630,12799.30,2568.05
631,12799.30,2563.35
632,7899.30,2571.60
633,7899.25,2572.05
634,7899.30,2571.81
635,7899.25,2571.01
636,7899.30,2571.22
637,7899.30,2570.54
638,7899.30,2571.20
639,7899.30,2570.33
640,7899.30,2570.77
641,7899.30,2570.88
642,7899.30,2570.13
643,7899.30,2572.34
644,8799.30,2548.28
645,11799.25,2557.81
646,12399.30,2549.74
647,11599.25,2554.12
648,12399.30,2558.18
649,14699.30,2553.11
650,11799.30,2559.01
651,11799.30,2560.57
652,11799.30,2558.32
653,14699.30,2551.74
654,11799.30,2559.00
655,11799.25,2562.74
656,11799.30,2558.78
657,11799.30,2561.98
658,11799.30,2553.94
659,11799.25,2567.43
660,8799.30,2572.71
661,7899.25,2571.07
662,7899.25,2571.47
663,7899.30,2570.34
664,7899.30,2570.51
665,7899.30,2573.11
666,7899.30,2571.35
667,7899.25,2572.09
668,7899.30,2571.65
669,7899.30,2573.69
670,7899.30,2571.88
671,7899.30,2571.43
672,7899.30,2572.10
673,12799.25,2567.38
674,12799.25,2566.14
675,12199.30,2563.36
676,12399.30,2560.99
677,14699.25,2556.22
678,11799.30,2559.87
679,11799.30,2562.99
680,11799.30,2560.69
681,11799.25,2564.18
682,11799.30,2559.14
683,11799.30,2561.53
684,11799.30,2560.00
685,11799.30,2563.04
686,11799.30,2559.57
687,11799.30,2563.60
688,9799.25,2551.08
689,7899.30,2574.05
690,7899.30,2572.89
691,7899.30,2572.83
692,7899.25,2574.62
693,7899.30,2573.10
694,7899.30,2572.24
695,7899.30,2572.75
696,7899.30,2572.17
697,7899.30,2571.78
698,7899.30,2571.87
699,7899.30,2572.99
700,7899.30,2564.89
701,12799.30,2568.41
702,11799.30,2563.75
703,11799.30,2559.13
704,11799.30,2562.95
705,11799.30,2560.59
706,11799.30,2564.34
707,11799.30,2560.65
708,11799.25,2564.31
709,11799.30,2560.23
710,11799.30,2563.95
711,11799.30,2560.27
712,11799.30,2564.02
713,11799.30,2560.55
714,11799.30,2564.05
715,11799.30,2560.70
716,11799.30,2563.78
717,8899.30,2567.36
718,7799.25,2548.10
719,7899.30,2572.29
720,7899.30,2573.13
721,7899.30,2570.89
722,7899.25,2571.55
723,7899.30,2571.39
724,7899.30,2569.86
725,7899.30,2572.30
726,7899.25,2572.30
727,7899.25,2572.83
728,7899.30,2571.04
729,7899.30,2571.86
730,12799.25,2565.35
731,11799.30,2560.81
732,11799.25,2563.83
733,11799.30,2558.97
734,11799.30,2562.29
735,11799.25,2560.61
736,11799.25,2562.29
737,11799.30,2562.12
738,11799.30,2560.71
739,11799.30,2564.86
740,11799.25,2562.49
741,11799.30,2561.22
742,11799.30,2563.05
743,11799.25,2559.70
744,11799.25,2563.58
745,11799.30,2560.54
746,7899.30,2573.20
747,7899.30,2571.75
748,7899.30,2572.27
749,7899.30,2573.23
750,7899.25,2571.95
751,7899.30,2573.49
752,7899.30,2571.60
753,7899.30,2572.61
754,7899.30,2573.10
755,7899.30,2571.98
756,7899.30,2569.96
757,7899.25,2573.39
758,7899.25,2571.37
759,12799.30,2566.43
760,11799.25,2559.09
761,11799.30,2564.18
762,11799.30,2560.36
763,11799.25,2562.75
764,11799.30,2559.40
765,11799.30,2562.44
766,11799.25,2558.94
767,11799.30,2561.98
768,11799.25,2558.74
769,11799.30,2564.67
770,11799.30,2561.44
771,11799.25,2563.19
772,11799.30,2560.98
773,11799.30,2562.59
774,11799.30,2561.35
775,7899.25,2573.32
776,7899.30,2572.30
777,7799.30,2573.68
778,7899.30,2572.29
779,7899.30,2571.96
780,7899.30,2571.68
781,7899.30,2573.09
782,7899.25,2573.63
783,7899.30,2573.73
784,7899.30,2573.38
785,7899.30,2573.52
786,7899.30,2573.97
787,7899.25,2573.21
788,12799.30,2568.23
789,12799.30,2564.21
790,12199.30,2562.91
791,12399.25,2562.12
792,14699.30,2554.54
793,11799.25,2560.57
794,11799.30,2563.09
795,11799.25,2560.00
796,11799.30,2563.74
797,11799.30,2561.70
798,11799.25,2564.56
799,11799.30,2559.94
800,11799.30,2562.22
801,11799.30,2560.53
802,11799.30,2563.86
803,9799.25,2551.08
804,7899.30,2572.22
805,7899.30,2573.53
806,7899.30,2573.12
807,7899.30,2572.33
808,7899.30,2571.65
809,7899.25,2571.53
810,7899.25,2571.89
811,7899.30,2572.59
812,7899.30,2572.63
813,7899.30,2572.47
814,7899.30,2572.26
815,7899.30,2571.05
816,12799.30,2564.46
817,11799.25,2563.44
818,11799.30,2560.43
819,10799.30,2557.32
820,11799.25,2561.91
821,11799.30,2558.69
822,11799.30,2561.64
823,11799.30,2558.68
824,11799.30,2560.22
825,11799.25,2557.39
826,11799.25,2562.05
827,11799.25,2554.29
828,11799.30,2568.06
829,11799.30,2559.40
830,11799.30,2562.09
831,11799.30,2560.28
832,10799.30,2555.90
833,7799.30,2575.24
834,7899.30,2571.40
835,7899.30,2571.43
836,7899.30,2572.24
837,7899.30,2572.14
838,7899.30,2570.92
839,7899.30,2572.28
840,7899.30,2571.96
841,7899.25,2571.61
842,7899.25,2572.11
843,7899.30,2574.11
844,7899.30,2574.03
845,11799.30,2564.52
846,11799.30,2561.97
847,11799.30,2563.72
848,11799.30,2561.10
849,11799.30,2565.67
850,11799.30,2561.05
851,11799.30,2566.39
852,11799.30,2560.91
853,11799.30,2564.51
854,11799.25,2560.75
855,11799.30,2564.86
856,11799.30,2561.28
857,11799.30,2565.20
858,11799.30,2560.98
859,11799.30,2564.93
860,11799.30,2561.29
861,9799.30,2547.31
862,7799.30,2548.78
863,7899.30,2573.31
864,7899.30,2574.04
865,7899.25,2573.05
866,7899.30,2572.34
867,7899.30,2570.87
868,7899.30,2572.42
869,7899.25,2572.55
870,7899.30,2571.81
871,6999.30,2560.99
872,7699.30,2547.75
873,7899.30,2573.15
874,11799.30,2564.44
875,11799.30,2560.57
876,11799.30,2563.98
877,11799.30,2561.60
878,11799.30,2564.72
879,11799.30,2561.39
880,11799.30,2564.39
881,11799.30,2560.47
882,11799.30,2564.37
883,11799.30,2561.22
884,11799.30,2562.43
885,11799.30,2560.14
886,11799.25,2561.41
887,11799.30,2559.05
888,11799.30,2562.24
889,11799.30,2559.84
890,8799.25,2545.66
891,7899.30,2572.11
892,7899.30,2571.83
893,7899.30,2572.41
894,7899.30,2571.35
895,7899.30,2571.90
896,7899.30,2571.31
897,7899.25,2572.02
898,7899.30,2570.42
899,7899.30,2571.98
900,7899.30,2572.44
901,7899.30,2573.02
902,7899.30,2571.85
903,12799.25,2564.74
904,11799.30,2562.49
905,11799.30,2559.62
906,11799.30,2562.06
907,11799.30,2558.71
908,11799.30,2563.04
909,10799.30,2555.46
910,11799.30,2562.30
911,11799.25,2560.89
912,11799.30,2563.50
913,11799.30,2560.23
914,11799.30,2562.45
915,11799.30,2559.50
916,11799.30,2558.16
917,11799.25,2565.07
918,11799.30,2563.16
919,7899.25,2567.53
920,7899.30,2570.90
921,7899.25,2571.51
922,7899.30,2571.00
923,7899.30,2571.62
924,7899.30,2572.65
925,7899.25,2572.19
926,7899.25,2571.74
927,7899.30,2570.97
928,7899.30,2571.27
929,7899.30,2572.42
930,7899.30,2572.23
931,7899.30,2571.68
932,12799.30,2565.61
933,12799.30,2565.41
934,12799.30,2564.19
935,12799.25,2564.46
936,12799.30,2565.85
937,12799.30,2561.16
938,12699.30,2569.19
939,12799.25,2565.84
940,12799.30,2564.95
941,12799.30,2565.71
942,12799.30,2565.37
943,12799.30,2565.28
944,12799.30,2565.72
945,12799.30,2564.85
946,12799.30,2563.30
947,12799.30,2565.42
948,7899.30,2572.14
949,7899.30,2573.70
950,7799.30,2573.19
951,7899.30,2572.82
952,7899.30,2572.52
953,7899.30,2571.26
954,7899.30,2572.58
955,7899.30,2571.63
956,7899.30,2572.20
957,7899.30,2573.51
958,7899.30,2570.05
959,7899.30,2570.25
960,8799.30,2546.92
961,11799.30,2558.52
962,14699.25,2553.47
963,11799.30,2557.09
964,11799.30,2561.44
965,11799.25,2558.05
966,11799.25,2561.82
967,11799.30,2557.94
968,11799.30,2561.27
969,11799.25,2559.51
970,11799.30,2564.12
971,11799.25,2558.53
972,11799.30,2561.88
973,11799.25,2559.40
974,11799.25,2560.68
975,11799.25,2559.23
976,9799.25,2572.39
977,7799.30,2548.57
978,7899.30,2571.69
979,7899.30,2572.83
980,7899.30,2572.76
981,7899.30,2572.22
982,7899.30,2569.97
983,7899.25,2570.50
984,7899.25,2572.00
985,7899.30,2571.65
986,7899.30,2570.09
987,7899.25,2570.28
988,7899.25,2570.97
989,11799.30,2561.44
990,11799.30,2561.55
991,11799.30,2558.36
992,10799.30,2555.11
993,11799.30,2562.99
994,11799.30,2559.43
995,11799.30,2562.87
996,11799.30,2560.11
997,11799.30,2561.58
998,11799.30,2560.43
999,11799.30,2562.49
1000,11799.30,2558.63
1001,11799.30,2561.34
1002,11799.25,2558.96
1003,11799.25,2561.31
1004,11799.25,2559.02
1005,9799.30,2545.80
1006,7799.30,2547.27
1007,7899.30,2570.90
1008,7899.25,2572.51
1009,7899.25,2573.35
1010,7899.25,2572.74
1011,7899.30,2572.81
1012,7899.25,2573.13
1013,7899.30,2572.11
1014,7899.30,2571.81
1015,7899.25,2572.21
1016,7899.25,2571.95
1017,7899.30,2572.71
1018,11799.30,2560.32
1019,11799.30,2562.25
1020,11799.30,2560.22
1021,11799.30,2560.92
1022,11799.30,2559.56
1023,11799.30,2562.77
1024,11799.30,2560.08
1025,11799.30,2562.84
1026,11799.25,2559.97
1027,11799.30,2562.27
1028,11799.30,2559.34
1029,11799.30,2562.78
1030,11799.30,2559.42
1031,11799.25,2562.05
1032,11799.30,2559.49
1033,11799.30,2563.78
1034,8799.30,2571.64
1035,7899.30,2570.19
1036,7899.25,2570.11
1037,7899.25,2570.87
1038,7899.30,2571.93
1039,7899.30,2572.19
1040,7899.30,2571.67
1041,7899.30,2571.81
1042,7899.25,2571.62
1043,7899.30,2573.28
1044,7899.30,2572.13
1045,7899.30,2573.03
1046,7899.30,2571.52
1047,12799.30,2566.33
1048,11799.30,2558.93
1049,12799.25,2562.99
1050,12799.25,2564.15
1051,12799.25,2563.48
1052,12799.30,2565.73
1053,12799.30,2563.99
1054,12799.30,2562.59
1055,12799.30,2563.90
1056,12799.30,2562.65
1057,12799.25,2563.78
1058,12799.25,2562.96
1059,12799.25,2563.84
1060,12799.30,2563.34
1061,12799.30,2564.90
1062,12799.30,2565.59
1063,7899.30,2569.90
1064,7899.30,2570.78
1065,7899.30,2571.42
1066,7899.30,2570.34
1067,7899.30,2569.96
1068,7899.30,2570.93
1069,7899.30,2569.61
1070,7899.30,2570.62
1071,7899.30,2570.97
1072,7899.25,2572.01
1073,7899.30,2570.79
1074,7899.30,2570.59
1075,8899.30,2569.10
1076,11799.25,2561.99
1077,14699.30,2552.04
1078,11799.30,2559.83
1079,11799.30,2562.44
1080,11799.30,2558.73
1081,11799.30,2562.63
1082,11799.30,2559.12
1083,11799.25,2563.82
1084,11799.30,2558.92
1085,11799.25,2561.54
1086,11799.25,2559.24
1087,11799.30,2561.85
1088,11799.30,2557.12
1089,11799.25,2562.87
1090,11799.30,2559.77
1091,9799.30,2572.58
1092,7799.30,2547.20
1093,7899.30,2571.41
1094,7899.25,2571.48
1095,7899.30,2572.87
1096,7899.30,2571.52
1097,7899.25,2570.98
1098,7899.30,2572.39
1099,7899.25,2572.19
1100,7899.30,2571.66
1101,7899.30,2570.97
1102,7899.30,2571.77
1103,7899.30,2572.39
1104,11799.25,2561.09
1105,10799.30,2556.96
1106,11799.25,2561.87
1107,11799.30,2558.80
1108,11799.30,2563.19
1109,11799.25,2558.18
1110,11799.30,2561.04
1111,11799.30,2559.05
1112,11799.30,2564.55
1113,11799.30,2556.11
1114,11799.30,2568.77
1115,11799.25,2560.51
1116,11799.30,2564.32
1117,11799.30,2560.63
1118,11799.30,2562.80
1119,11799.30,2558.86
1120,10799.30,2553.99
1121,7899.30,2543.56
1122,7899.30,2572.18
1123,7899.30,2572.31
1124,7899.30,2571.41
1125,7899.30,2572.69
1126,7899.25,2572.32
1127,7899.30,2571.45
1128,7899.30,2569.50
1129,7899.30,2570.83
1130,7899.30,2571.15
1131,7899.30,2571.34
1132,7899.25,2570.83
1133,11799.30,2561.97
1134,11799.25,2558.01
1135,11799.30,2562.05
1136,11799.30,2558.56
1137,11799.30,2561.04
1138,11799.25,2556.22
1139,11799.30,2561.96
1140,11799.30,2557.30
1141,11799.30,2561.66
1142,11799.30,2559.40
1143,11799.30,2562.23
1144,11799.30,2558.76
1145,11799.30,2561.36
1146,11799.25,2558.27
1147,11799.30,2562.72
1148,11799.30,2556.74
1149,8799.30,2543.35
